"channel","delta_t","value","temp","coral_id"
"9","0.000",68.114,28.387,"44"
"9","0.043",68.103,28.387,"44"
"9","0.094",68.065,28.393,"44"
"9","0.143",68.086,28.387,"44"
"9","0.193",68.03,28.405,"44"
"9","0.244",68.021,28.411,"44"
"9","0.294",67.996,28.417,"44"
"9","0.343",67.964,28.423,"44"
"9","0.393",67.964,28.423,"44"
"9","0.444",67.938,28.43,"44"
"9","0.493",67.918,28.436,"44"
"9","0.543",67.9,28.448,"44"
"9","0.594",67.88,28.454,"44"
"9","0.644",67.868,28.454,"44"
"9","0.694",67.874,28.454,"44"
"9","0.743",67.865,28.46,"44"
"9","0.793",67.834,28.466,"44"
"9","0.844",67.81,28.478,"44"
"9","0.893",67.799,28.478,"44"
"9","0.943",67.781,28.491,"44"
"9","0.993",67.766,28.497,"44"
"9","1.044",67.766,28.497,"44"
"9","1.093",67.749,28.497,"44"
"9","1.144",67.732,28.509,"44"
"9","1.194",67.714,28.521,"44"
"9","1.244",67.699,28.527,"44"
"9","1.293",67.696,28.534,"44"
"9","1.343",67.682,28.527,"44"
"9","1.394",67.673,28.534,"44"
"9","1.443",67.656,28.546,"44"
"9","1.493",67.65,28.546,"44"
"9","1.543",67.644,28.546,"44"
"9","1.594",67.635,28.552,"44"
"9","1.643",67.598,28.558,"44"
"9","1.693",67.595,28.564,"44"
"9","1.743",67.581,28.57,"44"
"9","1.794",67.566,28.576,"44"
"9","1.844",67.552,28.582,"44"
"9","1.893",67.557,28.582,"44"
"9","1.943",67.54,28.595,"44"
"9","1.994",67.511,28.607,"44"
"9","2.043",67.499,28.607,"44"
"9","2.093",67.485,28.613,"44"
"9","2.144",67.479,28.613,"44"
"9","2.194",67.465,28.619,"44"
"9","2.244",67.45,28.625,"44"
"9","2.294",67.453,28.631,"44"
"9","2.343",67.433,28.638,"44"
"9","2.394",67.446,28.644,"44"
"9","2.444",67.415,28.65,"44"
"9","2.493",67.404,28.65,"44"
"9","2.543",67.407,28.644,"44"
"9","2.593",67.384,28.656,"44"
"9","2.643",67.363,28.662,"44"
"9","2.693",67.329,28.674,"44"
"9","2.744",67.346,28.674,"44"
"9","2.794",67.326,28.68,"44"
"9","2.843",67.311,28.686,"44"
"9","2.893",67.311,28.686,"44"
"9","2.944",67.28,28.693,"44"
"9","2.994",67.274,28.705,"44"
"9","3.043",67.248,28.711,"44"
"9","3.094",67.248,28.711,"44"
"9","3.144",67.245,28.717,"44"
"9","3.193",67.241,28.723,"44"
"9","3.243",67.221,28.729,"44"
"9","3.294",67.227,28.729,"44"
"9","3.344",67.201,28.735,"44"
"9","3.393",67.19,28.735,"44"
"9","3.443",67.173,28.748,"44"
"9","3.493",67.167,28.748,"44"
"9","3.543",67.153,28.754,"44"
"9","3.594",67.161,28.748,"44"
"9","3.644",67.138,28.76,"44"
"9","3.694",67.109,28.772,"44"
"9","3.743",67.118,28.766,"44"
"9","3.793",67.109,28.772,"44"
"9","3.843",67.101,28.778,"44"
"9","3.894",67.078,28.778,"44"
"9","3.944",67.089,28.79,"44"
"9","3.994",67.052,28.797,"44"
"9","4.043",67.043,28.803,"44"
"9","4.093",67.012,28.809,"44"
"9","4.143",67.023,28.809,"44"
"9","4.194",67.009,28.815,"44"
"9","4.244",67,28.821,"44"
"9","4.293",66.986,28.827,"44"
"9","4.343",66.971,28.833,"44"
"9","4.393",66.955,28.833,"44"
"9","4.444",66.962,28.839,"44"
"9","4.494",66.954,28.845,"44"
"9","4.543",66.931,28.845,"44"
"9","4.593",66.928,28.852,"44"
"9","4.643",66.925,28.858,"44"
"9","4.694",66.916,28.864,"44"
"9","4.743",66.888,28.864,"44"
"9","4.793",66.874,28.87,"44"
"9","4.843",66.876,28.876,"44"
"9","4.893",66.845,28.882,"44"
"9","4.944",66.848,28.888,"44"
"9","4.994",66.829,28.882,"44"
"9","5.044",66.837,28.888,"44"
"9","5.093",66.822,28.894,"44"
"9","5.143",66.811,28.894,"44"
"9","5.194",66.777,28.907,"44"
"9","5.243",66.791,28.901,"44"
"9","5.293",66.76,28.907,"44"
"9","5.344",66.734,28.925,"44"
"9","5.393",66.754,28.919,"44"
"9","5.443",66.734,28.925,"44"
"9","5.494",66.74,28.925,"44"
"9","5.544",66.731,28.931,"44"
"9","5.594",66.706,28.937,"44"
"9","5.644",66.706,28.937,"44"
"9","5.694",66.7,28.937,"44"
"9","5.744",66.677,28.949,"44"
"9","5.794",66.666,28.949,"44"
"9","5.843",66.663,28.956,"44"
"9","5.893",66.652,28.956,"44"
"9","5.943",66.654,28.962,"44"
"9","5.993",66.66,28.962,"44"
"9","6.044",66.622,28.98,"44"
"9","6.094",66.62,28.974,"44"
"9","6.144",66.617,28.98,"44"
"9","6.193",66.588,28.992,"44"
"9","6.244",66.568,28.998,"44"
"9","6.294",66.557,28.998,"44"
"9","6.344",66.563,28.998,"44"
"9","6.393",66.534,29.011,"44"
"9","6.443",66.534,29.011,"44"
"9","6.493",66.52,29.017,"44"
"9","6.544",66.515,29.017,"44"
"9","6.593",66.511,29.023,"44"
"9","6.643",66.495,29.023,"44"
"9","6.693",66.483,29.035,"44"
"9","6.744",66.483,29.035,"44"
"9","6.794",66.466,29.035,"44"
"9","6.844",66.458,29.041,"44"
"9","6.893",66.429,29.053,"44"
"9","6.944",66.418,29.053,"44"
"9","6.994",66.41,29.06,"44"
"9","7.043",66.404,29.06,"44"
"9","7.093",66.368,29.066,"44"
"9","7.144",66.379,29.066,"44"
"9","7.193",66.37,29.072,"44"
"9","7.243",66.37,29.072,"44"
"9","7.294",66.358,29.084,"44"
"9","7.344",66.328,29.09,"44"
"9","7.393",66.33,29.096,"44"
"9","7.443",66.316,29.102,"44"
"9","7.493",66.31,29.102,"44"
"9","7.544",66.319,29.096,"44"
"9","7.594",66.294,29.102,"44"
"9","7.644",66.271,29.115,"44"
"9","7.693",66.268,29.109,"44"
"9","7.743",66.265,29.115,"44"
"9","7.793",66.246,29.121,"44"
"9","7.844",66.231,29.127,"44"
"9","7.893",66.257,29.121,"44"
"9","7.944",66.231,29.127,"44"
"9","7.993",66.209,29.139,"44"
"9","8.043",66.192,29.139,"44"
"9","8.093",66.189,29.145,"44"
"9","8.143",66.183,29.145,"44"
"9","8.194",66.183,29.145,"44"
"9","8.244",66.144,29.157,"44"
"9","8.293",66.146,29.164,"44"
"9","8.343",66.15,29.157,"44"
"9","8.393",66.157,29.164,"44"
"9","8.444",66.149,29.17,"44"
"9","8.494",66.143,29.17,"44"
"9","8.543",66.118,29.176,"44"
"9","8.593",66.099,29.182,"44"
"9","8.643",66.084,29.188,"44"
"9","8.694",66.084,29.188,"44"
"9","8.744",66.081,29.194,"44"
"9","8.793",66.065,29.194,"44"
"9","8.843",66.065,29.194,"44"
"9","8.894",66.048,29.206,"44"
"9","8.943",66.037,29.206,"44"
"9","8.993",66.028,29.213,"44"
"9","9.043",66.025,29.219,"44"
"9","9.094",66.025,29.219,"44"
"9","9.144",66.003,29.219,"44"
"9","9.193",65.967,29.225,"44"
"9","9.243",65.992,29.219,"44"
"9","9.294",65.972,29.225,"44"
"9","9.344",65.95,29.237,"44"
"9","9.393",65.946,29.243,"44"
"9","9.443",65.941,29.243,"44"
"9","9.493",65.938,29.249,"44"
"9","9.543",65.93,29.243,"44"
"9","9.594",65.902,29.255,"44"
"9","9.644",65.907,29.255,"44"
"9","9.693",65.899,29.261,"44"
"9","9.743",65.866,29.261,"44"
"9","9.794",65.855,29.261,"44"
"9","9.844",65.863,29.268,"44"
"9","9.893",65.84,29.28,"44"
"9","9.943",65.84,29.28,"44"
"9","9.993",65.818,29.28,"44"
"9","10.043",65.815,29.286,"44"
"9","10.093",65.815,29.286,"44"
"9","10.143",65.81,29.286,"44"
"9","10.193",65.79,29.292,"44"
"9","10.243",65.776,29.298,"44"
"9","10.293",65.776,29.298,"44"
"9","10.343",65.762,29.304,"44"
"9","10.393",65.778,29.304,"44"
"9","10.444",65.739,29.317,"44"
"9","10.494",65.745,29.317,"44"
"9","10.543",65.734,29.317,"44"
"9","10.594",65.725,29.323,"44"
"9","10.644",65.7,29.329,"44"
"9","10.693",65.695,29.329,"44"
"9","10.744",65.706,29.329,"44"
"9","10.794",65.695,29.329,"44"
"9","10.844",65.67,29.335,"44"
"9","10.894",65.639,29.353,"44"
"9","10.943",65.642,29.347,"44"
"9","10.993",65.631,29.347,"44"
"9","11.044",65.636,29.347,"44"
"9","11.093",65.625,29.359,"44"
"9","11.143",65.611,29.365,"44"
"9","11.193",65.591,29.372,"44"
"9","11.244",65.6,29.365,"44"
"9","11.294",65.591,29.372,"44"
"9","11.344",65.605,29.365,"44"
"9","11.394",65.561,29.378,"44"
"9","11.443",65.566,29.378,"44"
"9","11.493",65.552,29.384,"44"
"9","11.543",65.533,29.39,"44"
"9","11.594",65.511,29.39,"44"
"9","11.643",65.514,29.396,"44"
"9","11.693",65.522,29.39,"44"
"9","11.744",65.497,29.396,"44"
"9","11.794",65.508,29.396,"44"
"9","11.843",65.5,29.402,"44"
"9","11.893",65.486,29.408,"44"
"9","11.944",65.491,29.408,"44"
"9","11.993",65.477,29.414,"44"
"9","12.043",65.463,29.421,"44"
"9","12.094",65.444,29.427,"44"
"9","12.144",65.433,29.427,"44"
"9","12.193",65.43,29.433,"44"
"9","12.243",65.419,29.433,"44"
"9","12.293",65.416,29.427,"44"
