"channel","delta_t","value","temp","coral_id"
"8","0.000",68.167,28.64,"47"
"8","0.043",68.155,28.64,"47"
"8","0.093",68.135,28.646,"47"
"8","0.143",68.149,28.652,"47"
"8","0.194",68.123,28.658,"47"
"8","0.244",68.108,28.664,"47"
"8","0.293",68.105,28.67,"47"
"8","0.344",68.096,28.677,"47"
"8","0.393",68.085,28.677,"47"
"8","0.443",68.107,28.677,"47"
"8","0.493",68.07,28.683,"47"
"8","0.543",68.08,28.695,"47"
"8","0.594",68.049,28.701,"47"
"8","0.644",68.06,28.701,"47"
"8","0.694",68.066,28.701,"47"
"8","0.743",68.042,28.713,"47"
"8","0.794",68.039,28.72,"47"
"8","0.843",68.027,28.72,"47"
"8","0.893",68.03,28.726,"47"
"8","0.944",68.003,28.744,"47"
"8","0.994",68.001,28.738,"47"
"8","1.043",67.988,28.75,"47"
"8","1.093",68.005,28.75,"47"
"8","1.144",67.988,28.75,"47"
"8","1.194",67.967,28.769,"47"
"8","1.243",67.975,28.775,"47"
"8","1.293",67.966,28.781,"47"
"8","1.343",67.958,28.775,"47"
"8","1.394",67.975,28.775,"47"
"8","1.443",67.957,28.787,"47"
"8","1.493",67.972,28.781,"47"
"8","1.543",67.945,28.799,"47"
"8","1.594",67.942,28.805,"47"
"8","1.644",67.927,28.812,"47"
"8","1.693",67.953,28.805,"47"
"8","1.743",67.95,28.812,"47"
"8","1.794",67.921,28.824,"47"
"8","1.843",67.926,28.824,"47"
"8","1.893",67.929,28.83,"47"
"8","1.943",67.914,28.836,"47"
"8","1.994",67.926,28.836,"47"
"8","2.043",67.917,28.842,"47"
"8","2.093",67.917,28.842,"47"
"8","2.144",67.913,28.861,"47"
"8","2.194",67.91,28.855,"47"
"8","2.244",67.913,28.861,"47"
"8","2.294",67.889,28.873,"47"
"8","2.343",67.869,28.879,"47"
"8","2.393",67.886,28.879,"47"
"8","2.443",67.88,28.879,"47"
"8","2.494",67.877,28.885,"47"
"8","2.543",67.859,28.897,"47"
"8","2.593",67.859,28.897,"47"
"8","2.643",67.865,28.897,"47"
"8","2.694",67.858,28.91,"47"
"8","2.744",67.844,28.916,"47"
"8","2.793",67.844,28.916,"47"
"8","2.843",67.823,28.922,"47"
"8","2.894",67.84,28.922,"47"
"8","2.944",67.823,28.922,"47"
"8","2.993",67.8,28.934,"47"
"8","3.043",67.814,28.94,"47"
"8","3.094",67.81,28.947,"47"
"8","3.143",67.816,28.947,"47"
"8","3.193",67.818,28.953,"47"
"8","3.243",67.798,28.959,"47"
"8","3.294",67.815,28.959,"47"
"8","3.344",67.801,28.965,"47"
"8","3.393",67.783,28.977,"47"
"8","3.443",67.777,28.977,"47"
"8","3.493",67.794,28.977,"47"
"8","3.543",67.78,28.983,"47"
"8","3.594",67.782,28.989,"47"
"8","3.644",67.753,29.002,"47"
"8","3.694",67.767,28.996,"47"
"8","3.743",67.75,29.008,"47"
"8","3.793",67.752,29.014,"47"
"8","3.844",67.767,29.008,"47"
"8","3.893",67.749,29.02,"47"
"8","3.943",67.749,29.02,"47"
"8","3.993",67.746,29.026,"47"
"8","4.043",67.742,29.032,"47"
"8","4.094",67.75,29.039,"47"
"8","4.144",67.708,29.045,"47"
"8","4.193",67.736,29.045,"47"
"8","4.243",67.71,29.051,"47"
"8","4.294",67.716,29.051,"47"
"8","4.343",67.707,29.057,"47"
"8","4.393",67.701,29.057,"47"
"8","4.443",67.696,29.057,"47"
"8","4.494",67.678,29.069,"47"
"8","4.543",67.68,29.075,"47"
"8","4.593",67.697,29.075,"47"
"8","4.643",67.688,29.081,"47"
"8","4.694",67.689,29.069,"47"
"8","4.744",67.674,29.088,"47"
"8","4.793",67.662,29.088,"47"
"8","4.843",67.658,29.106,"47"
"8","4.893",67.667,29.1,"47"
"8","4.944",67.658,29.106,"47"
"8","4.994",67.658,29.106,"47"
"8","5.044",67.666,29.112,"47"
"8","5.093",67.658,29.106,"47"
"8","5.143",67.652,29.118,"47"
"8","5.194",67.646,29.118,"47"
"8","5.243",67.654,29.124,"47"
"8","5.293",67.611,29.143,"47"
"8","5.344",67.637,29.137,"47"
"8","5.393",67.614,29.137,"47"
"8","5.443",67.616,29.143,"47"
"8","5.494",67.622,29.143,"47"
"8","5.544",67.625,29.149,"47"
"8","5.593",67.599,29.155,"47"
"8","5.643",67.604,29.155,"47"
"8","5.694",67.592,29.167,"47"
"8","5.744",67.587,29.167,"47"
"8","5.794",67.587,29.167,"47"
