"channel","delta_t","value","temp","coral_id"
"2","0.000",62.663,28.295,"42"
"2","0.046",62.639,28.302,"42"
"2","0.095",62.625,28.308,"42"
"2","0.145",62.615,28.308,"42"
"2","0.195",62.629,28.302,"42"
"2","0.246",62.625,28.308,"42"
"2","0.295",62.615,28.308,"42"
"2","0.346",62.607,28.314,"42"
"2","0.396",62.591,28.314,"42"
"2","0.445",62.596,28.314,"42"
"2","0.496",62.585,28.326,"42"
"2","0.546",62.578,28.32,"42"
"2","0.595",62.554,28.326,"42"
"2","0.645",62.559,28.326,"42"
"2","0.696",62.57,28.326,"42"
"2","0.746",62.561,28.333,"42"
"2","0.795",62.561,28.333,"42"
"2","0.845",62.559,28.326,"42"
"2","0.895",62.558,28.339,"42"
"2","0.946",62.524,28.345,"42"
"2","0.995",62.539,28.345,"42"
"2","1.045",62.519,28.345,"42"
"2","1.095",62.532,28.339,"42"
"2","1.146",62.518,28.357,"42"
"2","1.196",62.497,28.357,"42"
"2","1.246",62.505,28.351,"42"
"2","1.296",62.5,28.351,"42"
"2","1.345",62.497,28.357,"42"
"2","1.395",62.494,28.363,"42"
"2","1.448",62.507,28.357,"42"
"2","1.496",62.47,28.37,"42"
"2","1.545",62.475,28.37,"42"
"2","1.595",62.458,28.363,"42"
"2","1.645",62.436,28.376,"42"
"2","1.695",62.441,28.376,"42"
"2","1.745",62.423,28.382,"42"
"2","1.795",62.433,28.382,"42"
"2","1.846",62.431,28.376,"42"
"2","1.895",62.433,28.382,"42"
"2","1.945",62.42,28.388,"42"
"2","1.996",62.415,28.388,"42"
"2","2.045",62.396,28.394,"42"
"2","2.095",62.386,28.394,"42"
"2","2.145",62.365,28.394,"42"
"2","2.195",62.377,28.401,"42"
"2","2.245",62.388,28.401,"42"
"2","2.295",62.343,28.407,"42"
"2","2.346",62.345,28.413,"42"
"2","2.395",62.338,28.407,"42"
"2","2.445",62.345,28.413,"42"
"2","2.495",62.345,28.413,"42"
"2","2.545",62.293,28.425,"42"
"2","2.596",62.322,28.419,"42"
"2","2.646",62.317,28.419,"42"
"2","2.696",62.305,28.432,"42"
"2","2.745",62.298,28.425,"42"
"2","2.795",62.285,28.432,"42"
"2","2.846",62.293,28.425,"42"
"2","2.896",62.298,28.425,"42"
"2","2.945",62.282,28.438,"42"
"2","2.995",62.261,28.438,"42"
"2","3.046",62.266,28.438,"42"
"2","3.095",62.241,28.438,"42"
"2","3.145",62.237,28.444,"42"
"2","3.195",62.263,28.444,"42"
"2","3.246",62.227,28.444,"42"
"2","3.295",62.209,28.45,"42"
"2","3.346",62.237,28.444,"42"
"2","3.396",62.213,28.462,"42"
"2","3.446",62.206,28.456,"42"
"2","3.496",62.206,28.456,"42"
"2","3.545",62.163,28.469,"42"
"2","3.595",62.177,28.462,"42"
"2","3.645",62.182,28.462,"42"
"2","3.696",62.153,28.469,"42"
"2","3.745",62.158,28.469,"42"
"2","3.795",62.177,28.462,"42"
"2","3.845",62.14,28.475,"42"
"2","3.895",62.135,28.475,"42"
"2","3.945",62.121,28.481,"42"
"2","3.996",62.121,28.481,"42"
"2","4.045",62.108,28.487,"42"
"2","4.096",62.121,28.481,"42"
"2","4.145",62.103,28.487,"42"
"2","4.195",62.098,28.487,"42"
"2","4.246",62.076,28.5,"42"
"2","4.296",62.068,28.506,"42"
"2","4.345",62.102,28.5,"42"
"2","4.395",62.088,28.487,"42"
"2","4.445",62.081,28.5,"42"
"2","4.495",62.069,28.493,"42"
"2","4.545",62.084,28.493,"42"
"2","4.596",62.042,28.506,"42"
"2","4.645",62.071,28.5,"42"
"2","4.695",62.063,28.506,"42"
"2","4.745",62.048,28.506,"42"
"2","4.795",62.019,28.512,"42"
"2","4.845",62.042,28.506,"42"
"2","4.895",62.011,28.518,"42"
"2","4.945",62.031,28.518,"42"
"2","4.995",61.992,28.524,"42"
"2","5.045",62.001,28.518,"42"
"2","5.095",61.964,28.531,"42"
"2","5.146",61.992,28.524,"42"
"2","5.196",61.979,28.531,"42"
"2","5.245",61.962,28.524,"42"
"2","5.295",61.971,28.537,"42"
"2","5.345",61.976,28.537,"42"
"2","5.395",61.945,28.537,"42"
"2","5.445",61.955,28.537,"42"
"2","5.496",61.969,28.531,"42"
"2","5.546",61.94,28.537,"42"
"2","5.595",61.93,28.537,"42"
"2","5.645",61.937,28.543,"42"
"2","5.696",61.914,28.549,"42"
"2","5.745",61.916,28.555,"42"
"2","5.795",61.916,28.555,"42"
"2","5.845",61.91,28.555,"42"
"2","5.895",61.89,28.555,"42"
"2","5.945",61.91,28.555,"42"
"2","5.996",61.887,28.562,"42"
"2","6.046",61.905,28.555,"42"
"2","6.095",61.892,28.562,"42"
"2","6.145",61.875,28.555,"42"
"2","6.195",61.882,28.562,"42"
"2","6.246",61.867,28.562,"42"
"2","6.295",61.872,28.562,"42"
"2","6.345",61.848,28.568,"42"
"2","6.395",61.85,28.574,"42"
"2","6.446",61.853,28.568,"42"
"2","6.495",61.822,28.58,"42"
"2","6.545",61.842,28.58,"42"
"2","6.595",61.806,28.58,"42"
"2","6.646",61.811,28.58,"42"
"2","6.695",61.82,28.574,"42"
"2","6.745",61.811,28.58,"42"
"2","6.795",61.806,28.58,"42"
"2","6.846",61.798,28.586,"42"
"2","6.895",61.793,28.586,"42"
"2","6.945",61.787,28.599,"42"
"2","6.995",61.79,28.592,"42"
"2","7.046",61.787,28.599,"42"
"2","7.095",61.788,28.586,"42"
"2","7.145",61.792,28.599,"42"
"2","7.195",61.797,28.599,"42"
