"channel","delta_t","value","temp","coral_id"
"6","0.000",81.051,28.633,"47"
"6","0.055",81.058,28.621,"47"
"6","0.105",81.026,28.627,"47"
"6","0.155",80.984,28.627,"47"
"6","0.205",81.005,28.627,"47"
"6","0.255",80.956,28.627,"47"
"6","0.305",81.009,28.621,"47"
"6","0.355",80.967,28.621,"47"
"6","0.405",80.939,28.621,"47"
"6","0.455",80.96,28.621,"47"
"6","0.505",80.946,28.621,"47"
"6","0.555",80.939,28.621,"47"
"6","0.605",80.925,28.621,"47"
"6","0.655",80.911,28.621,"47"
"6","0.705",80.904,28.621,"47"
"6","0.755",80.9,28.615,"47"
"6","0.805",80.9,28.615,"47"
"6","0.855",80.897,28.621,"47"
"6","0.905",80.9,28.615,"47"
"6","0.955",80.861,28.621,"47"
"6","1.004",80.875,28.621,"47"
"6","1.055",80.886,28.615,"47"
"6","1.105",80.907,28.615,"47"
"6","1.154",80.855,28.609,"47"
"6","1.204",80.848,28.609,"47"
"6","1.255",80.848,28.609,"47"
"6","1.305",80.802,28.615,"47"
"6","1.355",80.862,28.609,"47"
"6","1.405",80.848,28.609,"47"
"6","1.455",80.82,28.609,"47"
"6","1.504",80.837,28.603,"47"
"6","1.554",80.823,28.603,"47"
"6","1.604",80.827,28.609,"47"
"6","1.654",80.823,28.615,"47"
"6","1.705",80.806,28.609,"47"
"6","1.755",80.851,28.603,"47"
"6","1.805",80.802,28.603,"47"
"6","1.855",80.816,28.603,"47"
"6","1.905",80.816,28.603,"47"
"6","1.955",80.799,28.609,"47"
"6","2.005",80.809,28.603,"47"
"6","2.055",80.82,28.596,"47"
"6","2.105",80.76,28.603,"47"
"6","2.155",80.802,28.603,"47"
"6","2.205",80.789,28.59,"47"
"6","2.255",80.788,28.603,"47"
"6","2.305",80.817,28.59,"47"
"6","2.354",80.81,28.59,"47"
"6","2.405",80.782,28.59,"47"
"6","2.454",80.796,28.59,"47"
"6","2.505",80.806,28.584,"47"
"6","2.555",80.775,28.59,"47"
"6","2.605",80.775,28.59,"47"
"6","2.655",80.747,28.59,"47"
"6","2.705",80.782,28.59,"47"
"6","2.755",80.792,28.584,"47"
"6","2.805",80.775,28.59,"47"
"6","2.855",80.754,28.59,"47"
"6","2.905",80.768,28.59,"47"
"6","2.954",80.778,28.584,"47"
"6","3.005",80.771,28.584,"47"
"6","3.055",80.757,28.584,"47"
"6","3.105",80.775,28.578,"47"
"6","3.155",80.757,28.584,"47"
"6","3.204",80.754,28.59,"47"
"6","3.254",80.757,28.584,"47"
"6","3.305",80.757,28.584,"47"
"6","3.355",80.761,28.578,"47"
"6","3.405",80.754,28.578,"47"
"6","3.454",80.723,28.572,"47"
"6","3.504",80.75,28.584,"47"
"6","3.554",80.743,28.584,"47"
"6","3.605",80.754,28.578,"47"
"6","3.654",80.702,28.584,"47"
"6","3.704",80.702,28.584,"47"
"6","3.754",80.726,28.578,"47"
"6","3.804",80.733,28.578,"47"
"6","3.855",80.712,28.578,"47"
"6","3.905",80.726,28.578,"47"
"6","3.955",80.723,28.572,"47"
"6","4.005",80.72,28.566,"47"
"6","4.055",80.726,28.566,"47"
"6","4.105",80.73,28.559,"47"
"6","4.155",80.713,28.566,"47"
"6","4.205",80.726,28.566,"47"
"6","4.255",80.726,28.566,"47"
"6","4.304",80.737,28.559,"47"
"6","4.354",80.723,28.559,"47"
"6","4.405",80.695,28.572,"47"
"6","4.455",80.695,28.559,"47"
"6","4.505",80.716,28.559,"47"
"6","4.555",80.723,28.559,"47"
"6","4.605",80.695,28.559,"47"
"6","4.655",80.72,28.566,"47"
"6","4.705",80.674,28.559,"47"
"6","4.754",80.695,28.559,"47"
"6","4.804",80.702,28.559,"47"
"6","4.854",80.709,28.559,"47"
"6","4.905",80.702,28.559,"47"
"6","4.954",80.699,28.553,"47"
"6","5.004",80.678,28.553,"47"
"6","5.055",80.678,28.553,"47"
"6","5.104",80.706,28.553,"47"
"6","5.155",80.699,28.553,"47"
"6","5.205",80.664,28.553,"47"
"6","5.255",80.66,28.559,"47"
"6","5.305",80.636,28.553,"47"
"6","5.354",80.664,28.553,"47"
"6","5.405",80.685,28.553,"47"
"6","5.455",80.678,28.553,"47"
"6","5.505",80.664,28.553,"47"
"6","5.555",80.654,28.547,"47"
"6","5.605",80.678,28.553,"47"
"6","5.654",80.661,28.547,"47"
"6","5.705",80.647,28.547,"47"
"6","5.755",80.646,28.559,"47"
"6","5.804",80.668,28.547,"47"
"6","5.855",80.675,28.547,"47"
"6","5.905",80.643,28.553,"47"
"6","5.955",80.664,28.541,"47"
"6","6.005",80.661,28.547,"47"
"6","6.055",80.622,28.553,"47"
"6","6.105",80.654,28.547,"47"
"6","6.155",80.661,28.547,"47"
"6","6.205",80.664,28.541,"47"
"6","6.254",80.654,28.547,"47"
"6","6.304",80.647,28.547,"47"
"6","6.355",80.65,28.541,"47"
"6","6.405",80.664,28.541,"47"
"6","6.455",80.629,28.553,"47"
"6","6.505",80.619,28.547,"47"
"6","6.555",80.619,28.547,"47"
"6","6.604",80.608,28.553,"47"
"6","6.655",80.643,28.541,"47"
"6","6.705",80.64,28.547,"47"
"6","6.755",80.626,28.547,"47"
"6","6.804",80.619,28.547,"47"
"6","6.855",80.65,28.541,"47"
"6","6.905",80.654,28.547,"47"
"6","6.954",80.636,28.541,"47"
"6","7.004",80.608,28.553,"47"
"6","7.055",80.675,28.535,"47"
"6","7.104",80.626,28.547,"47"
"6","7.154",80.595,28.541,"47"
"6","7.204",80.619,28.547,"47"
"6","7.255",80.633,28.547,"47"
"6","7.305",80.658,28.529,"47"
"6","7.355",80.622,28.541,"47"
"6","7.404",80.622,28.541,"47"
"6","7.454",80.636,28.541,"47"
"6","7.505",80.615,28.541,"47"
"6","7.555",80.615,28.541,"47"
"6","7.605",80.629,28.541,"47"
"6","7.654",80.643,28.541,"47"
"6","7.705",80.636,28.541,"47"
"6","7.755",80.619,28.535,"47"
"6","7.805",80.633,28.547,"47"
"6","7.855",80.65,28.541,"47"
"6","7.904",80.633,28.547,"47"
"6","7.955",80.626,28.535,"47"
"6","8.005",80.65,28.541,"47"
"6","8.055",80.619,28.535,"47"
"6","8.104",80.654,28.535,"47"
"6","8.155",80.629,28.541,"47"
"6","8.205",80.647,28.535,"47"
"6","8.255",80.626,28.535,"47"
"6","8.305",80.633,28.535,"47"
"6","8.354",80.619,28.535,"47"
"6","8.405",80.626,28.547,"47"
"6","8.455",80.602,28.541,"47"
"6","8.505",80.633,28.535,"47"
"6","8.555",80.633,28.535,"47"
"6","8.604",80.626,28.535,"47"
"6","8.655",80.643,28.541,"47"
"6","8.705",80.619,28.547,"47"
"6","8.755",80.626,28.535,"47"
"6","8.804",80.629,28.541,"47"
"6","8.855",80.622,28.541,"47"
"6","8.905",80.64,28.535,"47"
"6","8.955",80.633,28.535,"47"
"6","9.005",80.629,28.541,"47"
"6","9.055",80.658,28.529,"47"
"6","9.104",80.643,28.541,"47"
"6","9.154",80.629,28.541,"47"
"6","9.205",80.647,28.535,"47"
"6","9.255",80.584,28.547,"47"
"6","9.305",80.654,28.535,"47"
"6","9.355",80.629,28.541,"47"
"6","9.404",80.626,28.535,"47"
"6","9.455",80.633,28.535,"47"
"6","9.505",80.629,28.541,"47"
"6","9.555",80.629,28.541,"47"
"6","9.604",80.644,28.529,"47"
"6","9.655",80.623,28.529,"47"
"6","9.705",80.622,28.541,"47"
"6","9.755",80.633,28.535,"47"
"6","9.805",80.602,28.541,"47"
"6","9.855",80.629,28.541,"47"
"6","9.905",80.605,28.535,"47"
