"channel","delta_t","value","temp","coral_id"
"5","0.000",48.313,28.707,"1"
"5","0.052",48.33,28.701,"1"
"5","0.103",48.313,28.707,"1"
"5","0.152",48.317,28.701,"1"
"5","0.203",48.313,28.701,"1"
"5","0.252",48.317,28.701,"1"
"5","0.303",48.313,28.701,"1"
"5","0.352",48.291,28.707,"1"
"5","0.403",48.287,28.701,"1"
"5","0.453",48.274,28.701,"1"
"5","0.503",48.278,28.707,"1"
"5","0.553",48.287,28.707,"1"
"5","0.603",48.278,28.707,"1"
"5","0.652",48.248,28.701,"1"
"5","0.703",48.295,28.701,"1"
"5","0.753",48.269,28.707,"1"
"5","0.803",48.278,28.701,"1"
"5","0.853",48.287,28.701,"1"
"5","0.903",48.269,28.707,"1"
"5","0.953",48.308,28.701,"1"
"5","1.002",48.291,28.701,"1"
"5","1.053",48.2,28.713,"1"
"5","1.103",48.239,28.707,"1"
"5","1.153",48.256,28.707,"1"
"5","1.203",48.287,28.701,"1"
"5","1.252",48.269,28.701,"1"
"5","1.303",48.252,28.707,"1"
"5","1.353",48.261,28.707,"1"
"5","1.403",48.239,28.707,"1"
"5","1.453",48.3,28.695,"1"
"5","1.503",48.274,28.701,"1"
"5","1.553",48.243,28.707,"1"
"5","1.603",48.256,28.701,"1"
"5","1.653",48.248,28.701,"1"
"5","1.703",48.209,28.713,"1"
"5","1.753",48.252,28.707,"1"
"5","1.803",48.278,28.701,"1"
"5","1.853",48.248,28.707,"1"
"5","1.902",48.256,28.701,"1"
"5","1.952",48.274,28.701,"1"
"5","2.002",48.243,28.701,"1"
"5","2.053",48.269,28.695,"1"
"5","2.103",48.278,28.701,"1"
"5","2.152",48.239,28.701,"1"
"5","2.203",48.218,28.713,"1"
"5","2.253",48.243,28.701,"1"
"5","2.303",48.265,28.701,"1"
"5","2.353",48.243,28.701,"1"
"5","2.403",48.231,28.707,"1"
"5","2.452",48.252,28.707,"1"
"5","2.502",48.239,28.701,"1"
"5","2.553",48.213,28.707,"1"
"5","2.603",48.222,28.707,"1"
"5","2.652",48.239,28.701,"1"
"5","2.703",48.295,28.695,"1"
"5","2.753",48.239,28.707,"1"
"5","2.803",48.2,28.707,"1"
"5","2.853",48.235,28.701,"1"
"5","2.903",48.231,28.707,"1"
"5","2.953",48.235,28.701,"1"
"5","3.003",48.248,28.701,"1"
"5","3.053",48.256,28.695,"1"
"5","3.103",48.252,28.701,"1"
"5","3.153",48.265,28.695,"1"
"5","3.203",48.235,28.701,"1"
"5","3.253",48.218,28.707,"1"
"5","3.303",48.248,28.695,"1"
"5","3.353",48.282,28.695,"1"
"5","3.403",48.226,28.695,"1"
"5","3.453",48.226,28.707,"1"
"5","3.503",48.23,28.701,"1"
"5","3.553",48.23,28.695,"1"
"5","3.603",48.256,28.701,"1"
"5","3.653",48.269,28.695,"1"
"5","3.702",48.256,28.695,"1"
"5","3.753",48.248,28.695,"1"
"5","3.802",48.278,28.689,"1"
"5","3.853",48.226,28.701,"1"
"5","3.903",48.256,28.695,"1"
"5","3.953",48.278,28.689,"1"
"5","4.003",48.248,28.695,"1"
"5","4.053",48.239,28.701,"1"
"5","4.103",48.274,28.695,"1"
"5","4.153",48.23,28.701,"1"
"5","4.202",48.226,28.701,"1"
"5","4.253",48.261,28.689,"1"
"5","4.303",48.3,28.689,"1"
"5","4.353",48.243,28.695,"1"
"5","4.403",48.235,28.695,"1"
"5","4.453",48.243,28.695,"1"
"5","4.503",48.252,28.695,"1"
"5","4.553",48.265,28.689,"1"
"5","4.603",48.23,28.695,"1"
"5","4.652",48.235,28.695,"1"
"5","4.703",48.287,28.689,"1"
"5","4.753",48.252,28.689,"1"
"5","4.803",48.256,28.689,"1"
"5","4.853",48.256,28.689,"1"
"5","4.903",48.291,28.689,"1"
"5","4.953",48.256,28.695,"1"
"5","5.003",48.269,28.689,"1"
"5","5.053",48.239,28.689,"1"
"5","5.103",48.256,28.689,"1"
"5","5.153",48.278,28.689,"1"
"5","5.203",48.218,28.695,"1"
"5","5.255",48.252,28.689,"1"
"5","5.303",48.282,28.689,"1"
"5","5.353",48.287,28.689,"1"
"5","5.403",48.261,28.689,"1"
"5","5.453",48.243,28.689,"1"
"5","5.503",48.287,28.683,"1"
