"channel","delta_t","value","temp","coral_id"
"3","0.000",1476.521,28.561,"54"
"3","0.055",1477.395,28.555,"54"
"3","0.105",1477.267,28.555,"54"
"3","0.155",1477.139,28.555,"54"
"3","0.205",1476.627,28.555,"54"
"3","0.255",1476.755,28.555,"54"
"3","0.305",1476.137,28.561,"54"
"3","0.355",1476.989,28.548,"54"
"3","0.405",1476.349,28.548,"54"
"3","0.455",1475.369,28.561,"54"
"3","0.505",1475.603,28.555,"54"
"3","0.555",1475.731,28.555,"54"
"3","0.605",1476.221,28.548,"54"
"3","0.655",1476.349,28.548,"54"
"3","0.705",1476.093,28.548,"54"
"3","0.755",1476.455,28.542,"54"
"3","0.805",1475.092,28.555,"54"
"3","0.855",1475.581,28.548,"54"
"3","0.905",1475.453,28.548,"54"
"3","0.955",1476.327,28.542,"54"
"3","1.004",1475.943,28.542,"54"
"3","1.055",1475.453,28.548,"54"
"3","1.105",1475.559,28.542,"54"
"3","1.154",1475.198,28.548,"54"
"3","1.204",1475.432,28.542,"54"
"3","1.255",1474.814,28.548,"54"
"3","1.305",1474.942,28.548,"54"
"3","1.355",1475.432,28.542,"54"
"3","1.405",1475.304,28.542,"54"
"3","1.455",1475.687,28.542,"54"
"3","1.504",1475.304,28.542,"54"
"3","1.554",1475.538,28.536,"54"
"3","1.604",1474.665,28.542,"54"
"3","1.654",1473.664,28.548,"54"
"3","1.705",1474.303,28.548,"54"
"3","1.755",1475.048,28.542,"54"
"3","1.805",1475.41,28.536,"54"
"3","1.855",1474.537,28.542,"54"
"3","1.904",1474.92,28.542,"54"
"3","1.955",1474.175,28.548,"54"
"3","2.005",1474.899,28.536,"54"
"3","2.055",1474.899,28.536,"54"
"3","2.105",1474.643,28.536,"54"
"3","2.155",1474.388,28.536,"54"
"3","2.205",1474.515,28.536,"54"
"3","2.255",1474.026,28.542,"54"
"3","2.305",1475.261,28.53,"54"
"3","2.354",1474.622,28.53,"54"
"3","2.404",1473.643,28.542,"54"
"3","2.454",1474.367,28.53,"54"
"3","2.505",1474.367,28.53,"54"
"3","2.555",1473.877,28.536,"54"
"3","2.605",1474.494,28.53,"54"
"3","2.655",1474.239,28.53,"54"
"3","2.705",1474.239,28.53,"54"
"3","2.755",1474.239,28.53,"54"
"3","2.804",1473.856,28.53,"54"
"3","2.854",1473.856,28.53,"54"
"3","2.905",1473.728,28.53,"54"
"3","2.955",1473.473,28.53,"54"
"3","3.005",1474.473,28.524,"54"
"3","3.055",1473.728,28.53,"54"
"3","3.105",1473.473,28.53,"54"
"3","3.154",1474.218,28.524,"54"
"3","3.205",1473.473,28.53,"54"
"3","3.254",1473.707,28.524,"54"
"3","3.305",1473.707,28.524,"54"
"3","3.355",1473.452,28.524,"54"
"3","3.405",1474.58,28.518,"54"
"3","3.454",1473.197,28.524,"54"
"3","3.504",1474.069,28.518,"54"
"3","3.555",1472.942,28.524,"54"
"3","3.605",1474.197,28.518,"54"
"3","3.654",1473.814,28.518,"54"
"3","3.704",1473.069,28.524,"54"
"3","3.754",1473.687,28.518,"54"
"3","3.804",1473.559,28.518,"54"
