"channel","delta_t","value","temp","coral_id"
"10","0.000",82.802,29.018,"48"
"10","0.044",82.795,29.018,"48"
"10","0.103",82.741,29.024,"48"
"10","0.144",82.738,29.018,"48"
"10","0.194",82.717,29.018,"48"
"10","0.243",82.702,29.018,"48"
"10","0.294",82.681,29.018,"48"
"10","0.344",82.685,29.012,"48"
"10","0.394",82.652,29.018,"48"
"10","0.443",82.649,29.012,"48"
"10","0.494",82.638,29.012,"48"
"10","0.543",82.617,29.006,"48"
"10","0.594",82.624,29.006,"48"
"10","0.643",82.574,29.006,"48"
"10","0.693",82.607,28.999,"48"
"10","0.744",82.557,28.999,"48"
"10","0.793",82.582,29.006,"48"
"10","0.844",82.574,29.006,"48"
"10","0.894",82.543,28.999,"48"
"10","0.943",82.567,28.999,"48"
"10","0.994",82.507,29.006,"48"
"10","1.044",82.514,28.999,"48"
"10","1.093",82.5,28.999,"48"
"10","1.144",82.489,28.993,"48"
"10","1.194",82.525,28.993,"48"
"10","1.244",82.486,28.987,"48"
"10","1.294",82.475,28.993,"48"
"10","1.344",82.454,28.993,"48"
"10","1.393",82.465,28.987,"48"
"10","1.444",82.408,28.987,"48"
"10","1.494",82.422,28.987,"48"
"10","1.543",82.404,28.993,"48"
"10","1.594",82.408,28.981,"48"
"10","1.644",82.394,28.987,"48"
"10","1.693",82.347,28.993,"48"
"10","1.744",82.376,28.981,"48"
"10","1.794",82.376,28.981,"48"
"10","1.843",82.358,28.987,"48"
"10","1.894",82.351,28.981,"48"
"10","1.944",82.312,28.981,"48"
"10","1.993",82.337,28.975,"48"
"10","2.044",82.323,28.975,"48"
"10","2.094",82.323,28.975,"48"
"10","2.144",82.32,28.968,"48"
"10","2.194",82.295,28.975,"48"
"10","2.243",82.309,28.975,"48"
"10","2.294",82.273,28.975,"48"
"10","2.343",82.263,28.968,"48"
"10","2.394",82.278,28.956,"48"
"10","2.444",82.281,28.962,"48"
"10","2.494",82.235,28.968,"48"
"10","2.543",82.242,28.968,"48"
"10","2.594",82.249,28.956,"48"
"10","2.644",82.221,28.968,"48"
"10","2.693",82.224,28.962,"48"
"10","2.744",82.21,28.962,"48"
"10","2.794",82.168,28.962,"48"
"10","2.843",82.2,28.956,"48"
"10","2.894",82.186,28.956,"48"
"10","2.944",82.175,28.95,"48"
"10","2.993",82.157,28.956,"48"
"10","3.043",82.129,28.956,"48"
"10","3.094",82.158,28.944,"48"
"10","3.144",82.133,28.95,"48"
"10","3.193",82.133,28.95,"48"
"10","3.243",82.112,28.95,"48"
"10","3.294",82.133,28.95,"48"
"10","3.344",82.119,28.95,"48"
"10","3.394",82.101,28.944,"48"
"10","3.444",82.097,28.95,"48"
"10","3.493",82.08,28.944,"48"
"10","3.544",82.062,28.95,"48"
"10","3.594",82.055,28.95,"48"
"10","3.643",82.048,28.95,"48"
"10","3.694",82.031,28.944,"48"
"10","3.744",82.009,28.944,"48"
"10","3.794",81.995,28.944,"48"
"10","3.843",81.984,28.95,"48"
"10","3.894",82.01,28.931,"48"
"10","3.944",81.985,28.937,"48"
"10","3.993",81.996,28.931,"48"
"10","4.044",81.964,28.937,"48"
"10","4.093",81.96,28.931,"48"
"10","4.144",81.967,28.931,"48"
"10","4.193",81.939,28.931,"48"
"10","4.244",81.936,28.925,"48"
"10","4.294",81.925,28.931,"48"
"10","4.344",81.929,28.925,"48"
"10","4.393",81.918,28.931,"48"
"10","4.444",81.908,28.925,"48"
"10","4.494",81.89,28.919,"48"
"10","4.543",81.88,28.925,"48"
"10","4.593",81.862,28.931,"48"
"10","4.644",81.862,28.919,"48"
"10","4.694",81.848,28.919,"48"
"10","4.743",81.855,28.919,"48"
"10","4.794",81.83,28.925,"48"
"10","4.843",81.852,28.913,"48"
"10","4.894",81.831,28.913,"48"
"10","4.944",81.838,28.913,"48"
"10","4.994",81.842,28.907,"48"
"10","5.044",81.81,28.913,"48"
"10","5.094",81.792,28.919,"48"
"10","5.144",81.803,28.913,"48"
"10","5.194",81.774,28.913,"48"
"10","5.244",81.76,28.913,"48"
"10","5.293",81.767,28.913,"48"
"10","5.343",81.739,28.913,"48"
"10","5.394",81.732,28.913,"48"
"10","5.444",81.736,28.907,"48"
"10","5.494",81.722,28.907,"48"
"10","5.544",81.694,28.907,"48"
"10","5.593",81.698,28.9,"48"
"10","5.643",81.694,28.907,"48"
"10","5.693",81.705,28.9,"48"
"10","5.743",81.712,28.9,"48"
"10","5.793",81.673,28.907,"48"
"10","5.844",81.652,28.894,"48"
"10","5.894",81.648,28.9,"48"
"10","5.944",81.659,28.894,"48"
"10","5.994",81.641,28.9,"48"
"10","6.044",81.652,28.894,"48"
"10","6.094",81.631,28.894,"48"
"10","6.144",81.617,28.894,"48"
"10","6.194",81.603,28.894,"48"
"10","6.243",81.603,28.894,"48"
"10","6.293",81.6,28.888,"48"
"10","6.344",81.593,28.888,"48"
"10","6.393",81.586,28.888,"48"
"10","6.444",81.579,28.888,"48"
"10","6.494",81.561,28.894,"48"
"10","6.544",81.558,28.888,"48"
"10","6.593",81.555,28.882,"48"
"10","6.644",81.555,28.882,"48"
"10","6.693",81.526,28.882,"48"
"10","6.744",81.509,28.888,"48"
"10","6.794",81.512,28.882,"48"
"10","6.844",81.526,28.882,"48"
"10","6.894",81.502,28.876,"48"
"10","6.943",81.484,28.882,"48"
"10","6.994",81.47,28.882,"48"
"10","7.044",81.495,28.876,"48"
"10","7.094",81.492,28.869,"48"
"10","7.143",81.457,28.869,"48"
"10","7.193",81.478,28.869,"48"
"10","7.244",81.439,28.876,"48"
"10","7.293",81.439,28.876,"48"
"10","7.344",81.457,28.869,"48"
"10","7.393",81.408,28.869,"48"
"10","7.444",81.443,28.869,"48"
"10","7.494",81.44,28.863,"48"
"10","7.544",81.415,28.869,"48"
"10","7.594",81.405,28.863,"48"
"10","7.643",81.409,28.857,"48"
"10","7.694",81.384,28.863,"48"
"10","7.743",81.373,28.869,"48"
"10","7.794",81.352,28.869,"48"
"10","7.843",81.384,28.863,"48"
"10","7.894",81.374,28.857,"48"
"10","7.944",81.367,28.857,"48"
"10","7.994",81.335,28.863,"48"
"10","8.045",81.342,28.851,"48"
"10","8.094",81.346,28.857,"48"
"10","8.145",81.339,28.857,"48"
"10","8.194",81.321,28.851,"48"
"10","8.244",81.328,28.851,"48"
"10","8.294",81.318,28.857,"48"
"10","8.345",81.294,28.851,"48"
"10","8.394",81.308,28.851,"48"
"10","8.445",81.287,28.851,"48"
"10","8.494",81.266,28.851,"48"
"10","8.544",81.266,28.851,"48"
"10","8.594",81.276,28.845,"48"
"10","8.643",81.283,28.845,"48"
"10","8.693",81.245,28.851,"48"
"10","8.744",81.224,28.851,"48"
"10","8.794",81.206,28.857,"48"
"10","8.844",81.248,28.845,"48"
"10","8.894",81.231,28.839,"48"
"10","8.943",81.238,28.839,"48"
"10","8.994",81.21,28.839,"48"
"10","9.044",81.214,28.845,"48"
"10","9.094",81.2,28.832,"48"
"10","9.144",81.2,28.832,"48"
"10","9.196",81.182,28.839,"48"
"10","9.244",81.193,28.832,"48"
"10","9.294",81.165,28.832,"48"
