"channel","delta_t","value","temp","coral_id"
"1","0.000",81.096,28.976,"51"
"1","0.044",81.082,28.976,"51"
"1","0.103",81.078,28.97,"51"
"1","0.143",81.071,28.97,"51"
"1","0.193",81.043,28.97,"51"
"1","0.244",81.054,28.964,"51"
"1","0.294",81.075,28.964,"51"
"1","0.344",81.047,28.964,"51"
"1","0.394",81.04,28.964,"51"
"1","0.443",81.019,28.964,"51"
"1","0.493",81.022,28.97,"51"
"1","0.543",81.004,28.964,"51"
"1","0.594",80.987,28.958,"51"
"1","0.643",80.987,28.958,"51"
"1","0.693",80.994,28.958,"51"
"1","0.744",81.008,28.958,"51"
"1","0.794",80.983,28.952,"51"
"1","0.844",80.99,28.952,"51"
"1","0.894",80.952,28.958,"51"
"1","0.943",80.983,28.952,"51"
"1","0.994",80.969,28.952,"51"
"1","1.044",80.955,28.952,"51"
"1","1.093",80.927,28.952,"51"
"1","1.144",80.913,28.952,"51"
"1","1.194",80.945,28.945,"51"
"1","1.244",80.945,28.945,"51"
"1","1.294",80.909,28.958,"51"
"1","1.344",80.902,28.958,"51"
"1","1.393",80.902,28.945,"51"
"1","1.444",80.885,28.952,"51"
"1","1.494",80.916,28.945,"51"
"1","1.543",80.888,28.945,"51"
"1","1.594",80.895,28.945,"51"
"1","1.644",80.878,28.939,"51"
"1","1.693",80.899,28.939,"51"
"1","1.744",80.885,28.939,"51"
"1","1.794",80.853,28.945,"51"
"1","1.843",80.85,28.939,"51"
"1","1.894",80.878,28.939,"51"
"1","1.944",80.881,28.933,"51"
"1","1.993",80.85,28.939,"51"
"1","2.044",80.828,28.939,"51"
"1","2.094",80.853,28.933,"51"
"1","2.144",80.846,28.933,"51"
"1","2.194",80.839,28.933,"51"
"1","2.243",80.818,28.933,"51"
"1","2.294",80.825,28.933,"51"
"1","2.343",80.829,28.927,"51"
"1","2.394",80.843,28.927,"51"
"1","2.444",80.814,28.927,"51"
"1","2.494",80.807,28.927,"51"
"1","2.543",80.807,28.927,"51"
"1","2.594",80.818,28.921,"51"
"1","2.644",80.811,28.921,"51"
"1","2.693",80.779,28.927,"51"
"1","2.744",80.783,28.921,"51"
"1","2.794",80.783,28.921,"51"
"1","2.843",80.79,28.921,"51"
"1","2.894",80.744,28.927,"51"
"1","2.944",80.755,28.921,"51"
"1","2.993",80.783,28.921,"51"
"1","3.044",80.797,28.908,"51"
"1","3.094",80.758,28.915,"51"
"1","3.144",80.751,28.915,"51"
"1","3.193",80.751,28.915,"51"
"1","3.243",80.751,28.915,"51"
"1","3.294",80.751,28.915,"51"
"1","3.344",80.741,28.908,"51"
"1","3.394",80.737,28.915,"51"
"1","3.444",80.73,28.915,"51"
"1","3.493",80.723,28.915,"51"
"1","3.544",80.727,28.908,"51"
"1","3.594",80.72,28.908,"51"
"1","3.643",80.716,28.902,"51"
"1","3.694",80.723,28.902,"51"
"1","3.744",80.702,28.915,"51"
"1","3.794",80.692,28.908,"51"
"1","3.843",80.702,28.902,"51"
"1","3.894",80.688,28.902,"51"
"1","3.944",80.664,28.908,"51"
"1","3.993",80.681,28.902,"51"
"1","4.044",80.688,28.902,"51"
"1","4.093",80.657,28.896,"51"
"1","4.144",80.685,28.896,"51"
"1","4.193",80.664,28.896,"51"
"1","4.244",80.671,28.896,"51"
"1","4.294",80.657,28.896,"51"
"1","4.344",80.664,28.896,"51"
"1","4.393",80.657,28.896,"51"
"1","4.444",80.646,28.89,"51"
"1","4.494",80.653,28.89,"51"
"1","4.543",80.639,28.89,"51"
"1","4.593",80.629,28.896,"51"
"1","4.644",80.625,28.89,"51"
"1","4.694",80.618,28.89,"51"
"1","4.743",80.611,28.89,"51"
"1","4.794",80.608,28.884,"51"
"1","4.843",80.611,28.89,"51"
"1","4.894",80.618,28.89,"51"
"1","4.944",80.604,28.89,"51"
"1","4.994",80.597,28.89,"51"
"1","5.044",80.604,28.89,"51"
"1","5.094",80.615,28.884,"51"
"1","5.144",80.569,28.89,"51"
"1","5.194",80.597,28.878,"51"
"1","5.244",80.608,28.884,"51"
"1","5.293",80.597,28.878,"51"
"1","5.343",80.597,28.878,"51"
