"channel","delta_t","value","temp","coral_id"
"4","0.000",77.22,28.523,"49"
"4","0.052",77.2,28.523,"49"
"4","0.102",77.187,28.523,"49"
"4","0.152",77.167,28.523,"49"
"4","0.202",77.144,28.517,"49"
"4","0.252",77.101,28.523,"49"
"4","0.303",77.111,28.517,"49"
"4","0.353",77.055,28.523,"49"
"4","0.403",77.048,28.523,"49"
"4","0.452",77.058,28.517,"49"
"4","0.502",77.015,28.523,"49"
"4","0.553",77.029,28.511,"49"
"4","0.603",76.986,28.517,"49"
"4","0.652",76.982,28.523,"49"
"4","0.703",76.972,28.517,"49"
"4","0.752",76.969,28.511,"49"
"4","0.803",76.963,28.511,"49"
"4","0.853",76.949,28.511,"49"
"4","0.902",76.93,28.511,"49"
"4","0.952",76.906,28.517,"49"
"4","1.002",76.893,28.517,"49"
"4","1.053",76.91,28.511,"49"
"4","1.103",76.887,28.517,"49"
"4","1.153",76.857,28.523,"49"
"4","1.203",76.851,28.511,"49"
"4","1.252",76.874,28.505,"49"
"4","1.303",76.851,28.511,"49"
"4","1.353",76.851,28.511,"49"
"4","1.403",76.824,28.523,"49"
"4","1.452",76.818,28.511,"49"
"4","1.503",76.814,28.517,"49"
"4","1.552",76.815,28.505,"49"
"4","1.602",76.811,28.511,"49"
"4","1.653",76.792,28.511,"49"
"4","1.703",76.792,28.511,"49"
"4","1.753",76.768,28.517,"49"
"4","1.802",76.782,28.505,"49"
"4","1.852",76.782,28.505,"49"
"4","1.903",76.765,28.511,"49"
"4","1.952",76.746,28.511,"49"
"4","2.002",76.769,28.505,"49"
"4","2.052",76.752,28.511,"49"
"4","2.103",76.716,28.505,"49"
"4","2.153",76.732,28.511,"49"
"4","2.202",76.729,28.505,"49"
"4","2.253",76.742,28.505,"49"
"4","2.303",76.729,28.505,"49"
"4","2.352",76.69,28.505,"49"
"4","2.402",76.703,28.505,"49"
"4","2.453",76.68,28.511,"49"
"4","2.502",76.677,28.505,"49"
"4","2.552",76.69,28.505,"49"
"4","2.602",76.667,28.511,"49"
"4","2.653",76.687,28.499,"49"
"4","2.703",76.693,28.499,"49"
"4","2.752",76.677,28.505,"49"
"4","2.802",76.657,28.505,"49"
"4","2.853",76.664,28.505,"49"
"4","2.903",76.661,28.499,"49"
"4","2.952",76.667,28.499,"49"
"4","3.003",76.657,28.505,"49"
"4","3.052",76.651,28.505,"49"
"4","3.102",76.648,28.499,"49"
"4","3.153",76.634,28.511,"49"
"4","3.202",76.637,28.505,"49"
"4","3.252",76.608,28.499,"49"
"4","3.303",76.611,28.505,"49"
"4","3.352",76.614,28.511,"49"
"4","3.403",76.611,28.505,"49"
"4","3.452",76.598,28.505,"49"
"4","3.502",76.621,28.499,"49"
"4","3.553",76.605,28.505,"49"
"4","3.602",76.585,28.505,"49"
"4","3.652",76.582,28.511,"49"
"4","3.703",76.562,28.511,"49"
"4","3.752",76.605,28.493,"49"
"4","3.803",76.592,28.505,"49"
"4","3.853",76.559,28.505,"49"
"4","3.902",76.559,28.505,"49"
"4","3.952",76.572,28.505,"49"
"4","4.003",76.569,28.499,"49"
"4","4.053",76.542,28.511,"49"
"4","4.102",76.562,28.499,"49"
"4","4.153",76.552,28.505,"49"
"4","4.202",76.529,28.511,"49"
"4","4.253",76.543,28.499,"49"
"4","4.302",76.533,28.505,"49"
"4","4.352",76.539,28.505,"49"
"4","4.403",76.536,28.499,"49"
"4","4.452",76.526,28.505,"49"
"4","4.502",76.526,28.505,"49"
"4","4.553",76.523,28.499,"49"
"4","4.603",76.513,28.505,"49"
"4","4.652",76.503,28.499,"49"
"4","4.702",76.493,28.505,"49"
