"channel","delta_t","value","temp","coral_id"
"7","0.000",69.384,28.648,"56"
"7","0.047",69.349,28.648,"56"
"7","0.097",69.323,28.654,"56"
"7","0.147",69.303,28.648,"56"
"7","0.197",69.28,28.648,"56"
"7","0.247",69.274,28.648,"56"
"7","0.296",69.245,28.648,"56"
"7","0.346",69.195,28.654,"56"
"7","0.397",69.183,28.654,"56"
"7","0.446",69.178,28.654,"56"
"7","0.496",69.187,28.648,"56"
"7","0.547",69.146,28.648,"56"
"7","0.596",69.108,28.654,"56"
"7","0.647",69.091,28.654,"56"
"7","0.696",69.082,28.661,"56"
"7","0.747",69.053,28.661,"56"
"7","0.796",69.05,28.654,"56"
"7","0.846",69.025,28.648,"56"
"7","0.896",69.001,28.648,"56"
"7","0.946",68.981,28.654,"56"
"7","0.997",68.946,28.654,"56"
"7","1.046",68.934,28.654,"56"
"7","1.096",68.906,28.654,"56"
"7","1.147",68.897,28.661,"56"
"7","1.197",68.885,28.661,"56"
"7","1.246",68.877,28.654,"56"
"7","1.296",68.856,28.661,"56"
"7","1.346",68.842,28.654,"56"
"7","1.397",68.831,28.654,"56"
"7","1.446",68.798,28.661,"56"
"7","1.496",68.781,28.661,"56"
"7","1.546",68.764,28.661,"56"
"7","1.597",68.77,28.661,"56"
"7","1.646",68.738,28.667,"56"
"7","1.697",68.724,28.661,"56"
"7","1.747",68.709,28.667,"56"
"7","1.796",68.692,28.654,"56"
"7","1.846",68.666,28.661,"56"
"7","1.897",68.64,28.667,"56"
"7","1.946",68.643,28.661,"56"
"7","1.996",68.611,28.667,"56"
"7","2.046",68.577,28.667,"56"
"7","2.097",68.594,28.667,"56"
"7","2.146",68.577,28.667,"56"
"7","2.196",68.545,28.661,"56"
"7","2.246",68.536,28.667,"56"
"7","2.297",68.525,28.667,"56"
"7","2.347",68.493,28.673,"56"
"7","2.396",68.491,28.667,"56"
"7","2.446",68.464,28.673,"56"
"7","2.496",68.456,28.667,"56"
"7","2.546",68.427,28.679,"56"
"7","2.596",68.427,28.667,"56"
"7","2.646",68.433,28.667,"56"
"7","2.696",68.422,28.667,"56"
"7","2.746",68.373,28.673,"56"
"7","2.797",68.364,28.679,"56"
"7","2.846",68.359,28.667,"56"
"7","2.897",68.344,28.673,"56"
"7","2.946",68.336,28.667,"56"
"7","2.997",68.304,28.673,"56"
"7","3.047",68.295,28.679,"56"
"7","3.096",68.304,28.673,"56"
"7","3.146",68.264,28.673,"56"
"7","3.197",68.272,28.679,"56"
"7","3.247",68.227,28.679,"56"
"7","3.296",68.238,28.679,"56"
"7","3.346",68.209,28.679,"56"
"7","3.397",68.192,28.679,"56"
"7","3.446",68.187,28.679,"56"
"7","3.497",68.189,28.685,"56"
"7","3.547",68.169,28.679,"56"
"7","3.596",68.166,28.685,"56"
"7","3.646",68.143,28.685,"56"
"7","3.697",68.115,28.685,"56"
"7","3.746",68.109,28.685,"56"
"7","3.796",68.075,28.685,"56"
"7","3.847",68.095,28.679,"56"
"7","3.896",68.092,28.685,"56"
"7","3.947",68.041,28.685,"56"
"7","3.996",68.023,28.697,"56"
"7","4.046",68.035,28.685,"56"
"7","4.096",68.026,28.691,"56"
"7","4.146",67.986,28.691,"56"
"7","4.196",67.995,28.685,"56"
"7","4.246",67.986,28.691,"56"
"7","4.297",67.956,28.685,"56"
