"channel","delta_t","value","temp","coral_id"
"9","0.000",68,28.589,"53"
"9","0.047",67.983,28.589,"53"
"9","0.096",67.977,28.589,"53"
"9","0.147",67.938,28.589,"53"
"9","0.197",67.923,28.595,"53"
"9","0.247",67.884,28.595,"53"
"9","0.296",67.881,28.589,"53"
"9","0.346",67.847,28.589,"53"
"9","0.397",67.856,28.582,"53"
"9","0.446",67.816,28.595,"53"
"9","0.496",67.848,28.576,"53"
"9","0.547",67.796,28.589,"53"
"9","0.596",67.796,28.589,"53"
"9","0.647",67.774,28.589,"53"
"9","0.696",67.751,28.589,"53"
"9","0.747",67.737,28.595,"53"
"9","0.796",67.729,28.589,"53"
"9","0.846",67.7,28.601,"53"
"9","0.896",67.692,28.595,"53"
"9","0.946",67.672,28.601,"53"
"9","0.997",67.667,28.589,"53"
"9","1.046",67.667,28.589,"53"
"9","1.096",67.635,28.595,"53"
"9","1.147",67.641,28.595,"53"
"9","1.197",67.622,28.589,"53"
"9","1.246",67.607,28.595,"53"
"9","1.297",67.596,28.595,"53"
"9","1.346",67.579,28.595,"53"
"9","1.397",67.566,28.589,"53"
"9","1.446",67.554,28.589,"53"
"9","1.497",67.549,28.589,"53"
"9","1.546",67.525,28.601,"53"
"9","1.597",67.523,28.595,"53"
"9","1.646",67.495,28.595,"53"
"9","1.697",67.495,28.595,"53"
"9","1.747",67.464,28.601,"53"
"9","1.796",67.469,28.601,"53"
"9","1.846",67.461,28.595,"53"
"9","1.897",67.444,28.595,"53"
"9","1.947",67.45,28.595,"53"
"9","1.996",67.419,28.601,"53"
"9","2.046",67.407,28.601,"53"
"9","2.097",67.391,28.601,"53"
"9","2.146",67.385,28.601,"53"
"9","2.196",67.385,28.601,"53"
"9","2.246",67.357,28.601,"53"
"9","2.297",67.363,28.601,"53"
"9","2.347",67.36,28.595,"53"
"9","2.396",67.346,28.601,"53"
"9","2.447",67.303,28.607,"53"
"9","2.496",67.312,28.601,"53"
"9","2.546",67.301,28.601,"53"
"9","2.596",67.29,28.601,"53"
"9","2.646",67.279,28.601,"53"
"9","2.696",67.276,28.595,"53"
"9","2.746",67.253,28.607,"53"
"9","2.797",67.242,28.607,"53"
"9","2.846",67.256,28.601,"53"
"9","2.897",67.214,28.607,"53"
"9","2.946",67.197,28.607,"53"
"9","2.997",67.203,28.607,"53"
"9","3.047",67.186,28.607,"53"
"9","3.096",67.166,28.613,"53"
"9","3.146",67.175,28.607,"53"
"9","3.196",67.169,28.607,"53"
"9","3.247",67.133,28.613,"53"
"9","3.296",67.136,28.607,"53"
"9","3.346",67.116,28.613,"53"
"9","3.397",67.105,28.613,"53"
"9","3.446",67.102,28.607,"53"
"9","3.497",67.088,28.613,"53"
"9","3.547",67.077,28.613,"53"
"9","3.596",67.066,28.613,"53"
"9","3.646",67.06,28.613,"53"
"9","3.697",67.034,28.619,"53"
"9","3.746",67.018,28.619,"53"
"9","3.796",67.018,28.619,"53"
"9","3.846",66.996,28.619,"53"
"9","3.896",67.007,28.619,"53"
"9","3.947",66.999,28.613,"53"
"9","3.996",66.988,28.613,"53"
"9","4.046",66.993,28.613,"53"
"9","4.096",66.962,28.619,"53"
"9","4.146",66.962,28.619,"53"
"9","4.196",66.937,28.625,"53"
"9","4.246",66.929,28.619,"53"
"9","4.297",66.918,28.619,"53"
"9","4.346",66.938,28.613,"53"
"9","4.397",66.907,28.619,"53"
"9","4.447",66.89,28.619,"53"
"9","4.496",66.879,28.619,"53"
"9","4.547",66.859,28.625,"53"
"9","4.597",66.868,28.619,"53"
"9","4.646",66.854,28.613,"53"
"9","4.696",66.84,28.619,"53"
"9","4.746",66.834,28.619,"53"
"9","4.796",66.834,28.619,"53"
"9","4.847",66.803,28.625,"53"
"9","4.897",66.792,28.625,"53"
"9","4.947",66.801,28.619,"53"
"9","4.996",66.748,28.625,"53"
"9","5.046",66.753,28.625,"53"
"9","5.096",66.753,28.625,"53"
"9","5.147",66.745,28.631,"53"
"9","5.197",66.726,28.625,"53"
"9","5.247",66.723,28.619,"53"
"9","5.297",66.715,28.625,"53"
"9","5.346",66.704,28.625,"53"
"9","5.396",66.692,28.625,"53"
"9","5.446",66.687,28.625,"53"
"9","5.497",66.662,28.631,"53"
"9","5.547",66.662,28.631,"53"
"9","5.597",66.654,28.625,"53"
"9","5.646",66.648,28.625,"53"
"9","5.697",66.632,28.625,"53"
"9","5.746",66.632,28.625,"53"
"9","5.797",66.621,28.625,"53"
"9","5.846",66.606,28.631,"53"
"9","5.897",66.601,28.631,"53"
"9","5.947",66.579,28.631,"53"
"9","5.996",66.587,28.625,"53"
"9","6.046",66.554,28.625,"53"
"9","6.096",66.571,28.625,"53"
"9","6.146",66.568,28.631,"53"
"9","6.196",66.538,28.625,"53"
"9","6.247",66.546,28.619,"53"
"9","6.297",66.521,28.625,"53"
"9","6.346",66.496,28.631,"53"
"9","6.397",66.51,28.625,"53"
"9","6.447",66.488,28.625,"53"
"9","6.497",66.51,28.625,"53"
"9","6.546",66.474,28.631,"53"
"9","6.597",66.474,28.631,"53"
"9","6.647",66.457,28.631,"53"
"9","6.696",66.455,28.625,"53"
"9","6.746",66.446,28.631,"53"
"9","6.797",66.46,28.625,"53"
"9","6.846",66.422,28.625,"53"
"9","6.897",66.402,28.631,"53"
"9","6.946",66.399,28.638,"53"
"9","6.997",66.4,28.625,"53"
"9","7.046",66.391,28.631,"53"
"9","7.097",66.375,28.631,"53"
"9","7.146",66.367,28.625,"53"
"9","7.197",66.383,28.625,"53"
"9","7.247",66.375,28.631,"53"
"9","7.297",66.342,28.631,"53"
"9","7.347",66.372,28.625,"53"
"9","7.396",66.331,28.631,"53"
"9","7.447",66.342,28.631,"53"
