"channel","delta_t","value","temp","coral_id"
"6","0.000",67.255,28.658,"57"
"6","0.047",67.249,28.658,"57"
"6","0.097",67.21,28.658,"57"
"6","0.147",67.207,28.664,"57"
"6","0.197",67.18,28.652,"57"
"6","0.247",67.171,28.658,"57"
"6","0.296",67.151,28.664,"57"
"6","0.346",67.154,28.658,"57"
"6","0.397",67.137,28.658,"57"
"6","0.446",67.12,28.658,"57"
"6","0.496",67.1,28.664,"57"
"6","0.547",67.083,28.664,"57"
"6","0.596",67.112,28.652,"57"
"6","0.647",67.064,28.658,"57"
"6","0.696",67.041,28.67,"57"
"6","0.747",67.05,28.664,"57"
"6","0.796",67.055,28.664,"57"
"6","0.846",67.033,28.664,"57"
"6","0.896",67.016,28.664,"57"
"6","0.946",67.028,28.652,"57"
"6","0.997",67.003,28.658,"57"
"6","1.046",66.992,28.658,"57"
"6","1.096",67.012,28.652,"57"
"6","1.147",66.986,28.658,"57"
"6","1.197",66.974,28.67,"57"
"6","1.246",66.944,28.664,"57"
"6","1.297",66.955,28.664,"57"
"6","1.346",66.949,28.664,"57"
"6","1.396",66.93,28.658,"57"
"6","1.446",66.907,28.67,"57"
"6","1.497",66.933,28.664,"57"
"6","1.547",66.933,28.664,"57"
"6","1.597",66.899,28.664,"57"
"6","1.646",66.882,28.664,"57"
"6","1.697",66.88,28.658,"57"
"6","1.747",66.886,28.658,"57"
"6","1.796",66.86,28.664,"57"
"6","1.846",66.851,28.67,"57"
"6","1.897",66.851,28.67,"57"
"6","1.947",66.866,28.664,"57"
"6","1.996",66.829,28.67,"57"
"6","2.046",66.843,28.664,"57"
"6","2.097",66.834,28.67,"57"
"6","2.146",66.827,28.664,"57"
"6","2.196",66.812,28.67,"57"
"6","2.246",66.784,28.67,"57"
"6","2.297",66.801,28.67,"57"
"6","2.347",66.793,28.664,"57"
"6","2.396",66.779,28.67,"57"
"6","2.447",66.751,28.67,"57"
"6","2.496",66.784,28.67,"57"
"6","2.546",66.776,28.664,"57"
"6","2.596",66.74,28.67,"57"
