"channel","delta_t","value","temp","coral_id"
"3","0.000",44.57,27.778,"41"
"3","0.047",44.563,27.778,"41"
"3","0.097",44.559,27.778,"41"
"3","0.147",44.536,27.784,"41"
"3","0.197",44.528,27.784,"41"
"3","0.247",44.517,27.784,"41"
"3","0.297",44.494,27.79,"41"
"3","0.347",44.475,27.796,"41"
"3","0.397",44.475,27.796,"41"
"3","0.447",44.456,27.802,"41"
"3","0.497",44.471,27.796,"41"
"3","0.547",44.486,27.79,"41"
"3","0.597",44.456,27.796,"41"
"3","0.647",44.441,27.802,"41"
"3","0.697",44.437,27.802,"41"
"3","0.747",44.421,27.808,"41"
"3","0.797",44.452,27.796,"41"
"3","0.847",44.414,27.808,"41"
"3","0.897",44.395,27.814,"41"
"3","0.947",44.38,27.814,"41"
"3","0.998",44.41,27.808,"41"
"3","1.047",44.387,27.814,"41"
"3","1.097",44.38,27.814,"41"
"3","1.147",44.383,27.814,"41"
"3","1.197",44.376,27.814,"41"
"3","1.247",44.345,27.827,"41"
"3","1.297",44.372,27.82,"41"
"3","1.347",44.349,27.82,"41"
"3","1.397",44.368,27.82,"41"
"3","1.447",44.322,27.833,"41"
"3","1.497",44.341,27.827,"41"
"3","1.547",44.33,27.833,"41"
"3","1.597",44.284,27.845,"41"
"3","1.647",44.319,27.833,"41"
"3","1.697",44.3,27.839,"41"
"3","1.747",44.3,27.839,"41"
"3","1.797",44.277,27.845,"41"
"3","1.847",44.296,27.839,"41"
"3","1.897",44.265,27.851,"41"
"3","1.947",44.254,27.851,"41"
"3","1.997",44.269,27.851,"41"
"3","2.047",44.25,27.851,"41"
"3","2.097",44.239,27.857,"41"
"3","2.147",44.258,27.851,"41"
"3","2.197",44.258,27.851,"41"
"3","2.247",44.254,27.851,"41"
"3","2.297",44.208,27.863,"41"
"3","2.347",44.212,27.863,"41"
"3","2.397",44.201,27.869,"41"
"3","2.447",44.197,27.869,"41"
"3","2.497",44.178,27.876,"41"
"3","2.547",44.182,27.876,"41"
"3","2.597",44.197,27.869,"41"
"3","2.647",44.174,27.876,"41"
"3","2.697",44.167,27.876,"41"
"3","2.747",44.178,27.876,"41"
"3","2.797",44.17,27.876,"41"
"3","2.847",44.151,27.882,"41"
"3","2.897",44.132,27.888,"41"
"3","2.947",44.155,27.882,"41"
"3","2.997",44.129,27.888,"41"
"3","3.047",44.117,27.894,"41"
"3","3.097",44.11,27.894,"41"
"3","3.147",44.121,27.894,"41"
"3","3.197",44.094,27.9,"41"
"3","3.247",44.098,27.9,"41"
"3","3.297",44.083,27.906,"41"
"3","3.347",44.113,27.894,"41"
"3","3.397",44.08,27.9,"41"
"3","3.447",44.072,27.906,"41"
"3","3.497",44.072,27.906,"41"
"3","3.547",44.064,27.906,"41"
"3","3.597",44.053,27.912,"41"
"3","3.647",44.038,27.912,"41"
"3","3.697",44.076,27.906,"41"
"3","3.747",44.057,27.912,"41"
"3","3.797",44.023,27.918,"41"
"3","3.847",44.034,27.918,"41"
"3","3.897",44.023,27.918,"41"
"3","3.947",44.053,27.912,"41"
"3","3.997",44.004,27.924,"41"
"3","4.047",43.985,27.931,"41"
"3","4.097",43.989,27.931,"41"
"3","4.147",43.985,27.931,"41"
"3","4.197",43.992,27.931,"41"
"3","4.247",43.959,27.937,"41"
"3","4.297",43.955,27.943,"41"
"3","4.347",43.962,27.937,"41"
"3","4.397",43.951,27.943,"41"
"3","4.447",43.962,27.937,"41"
"3","4.497",43.936,27.949,"41"
"3","4.547",43.955,27.943,"41"
"3","4.597",43.928,27.949,"41"
"3","4.647",43.913,27.955,"41"
"3","4.697",43.891,27.961,"41"
"3","4.747",43.91,27.955,"41"
"3","4.797",43.917,27.955,"41"
"3","4.847",43.91,27.955,"41"
"3","4.897",43.917,27.955,"41"
"3","4.947",43.895,27.961,"41"
"3","4.997",43.868,27.967,"41"
"3","5.047",43.879,27.967,"41"
"3","5.097",43.872,27.967,"41"
"3","5.147",43.857,27.973,"41"
"3","5.197",43.861,27.967,"41"
"3","5.247",43.842,27.973,"41"
"3","5.297",43.834,27.98,"41"
"3","5.347",43.849,27.973,"41"
"3","5.397",43.812,27.986,"41"
"3","5.447",43.819,27.986,"41"
