"channel","delta_t","value","temp","coral_id"
"6","0.000",65.913,28.547,"51"
"6","0.043",65.89,28.559,"51"
"6","0.093",65.857,28.559,"51"
"6","0.143",65.863,28.559,"51"
"6","0.194",65.856,28.572,"51"
"6","0.244",65.837,28.578,"51"
"6","0.293",65.82,28.578,"51"
"6","0.343",65.81,28.596,"51"
"6","0.394",65.799,28.596,"51"
"6","0.443",65.802,28.603,"51"
"6","0.493",65.793,28.609,"51"
"6","0.543",65.771,28.609,"51"
"6","0.594",65.773,28.615,"51"
"6","0.644",65.779,28.615,"51"
"6","0.694",65.736,28.633,"51"
"6","0.743",65.728,28.64,"51"
"6","0.794",65.716,28.652,"51"
"6","0.843",65.724,28.646,"51"
"6","0.893",65.713,28.646,"51"
"6","0.944",65.713,28.658,"51"
"6","0.994",65.702,28.658,"51"
"6","1.043",65.695,28.67,"51"
"6","1.093",65.701,28.67,"51"
"6","1.144",65.686,28.676,"51"
"6","1.194",65.675,28.689,"51"
"6","1.244",65.664,28.689,"51"
"6","1.293",65.678,28.683,"51"
"6","1.343",65.646,28.701,"51"
"6","1.394",65.657,28.701,"51"
"6","1.443",65.657,28.701,"51"
"6","1.493",65.629,28.713,"51"
"6","1.543",65.628,28.726,"51"
"6","1.594",65.626,28.72,"51"
"6","1.643",65.594,28.738,"51"
"6","1.693",65.583,28.738,"51"
"6","1.743",65.586,28.744,"51"
"6","1.794",65.591,28.744,"51"
"6","1.844",65.563,28.757,"51"
"6","1.893",65.597,28.744,"51"
"6","1.943",65.56,28.763,"51"
"6","1.994",65.567,28.769,"51"
"6","2.043",65.556,28.769,"51"
"6","2.093",65.534,28.781,"51"
"6","2.143",65.541,28.787,"51"
"6","2.194",65.522,28.794,"51"
"6","2.244",65.53,28.787,"51"
"6","2.293",65.501,28.812,"51"
"6","2.343",65.515,28.806,"51"
"6","2.394",65.501,28.812,"51"
"6","2.444",65.479,28.824,"51"
"6","2.493",65.479,28.824,"51"
"6","2.543",65.492,28.831,"51"
"6","2.593",65.483,28.837,"51"
"6","2.644",65.469,28.843,"51"
"6","2.694",65.447,28.843,"51"
"6","2.743",65.45,28.849,"51"
"6","2.793",65.452,28.855,"51"
"6","2.843",65.441,28.855,"51"
"6","2.894",65.424,28.868,"51"
"6","2.944",65.426,28.874,"51"
"6","2.994",65.42,28.874,"51"
"6","3.044",65.412,28.88,"51"
"6","3.094",65.434,28.88,"51"
"6","3.144",65.395,28.892,"51"
"6","3.193",65.403,28.886,"51"
"6","3.243",65.391,28.898,"51"
"6","3.294",65.402,28.898,"51"
"6","3.343",65.405,28.892,"51"
"6","3.393",65.36,28.917,"51"
"6","3.443",65.332,28.929,"51"
"6","3.494",65.335,28.923,"51"
"6","3.544",65.357,28.923,"51"
"6","3.593",65.34,28.935,"51"
"6","3.644",65.329,28.935,"51"
"6","3.694",65.317,28.948,"51"
"6","3.743",65.328,28.948,"51"
"6","3.793",65.322,28.948,"51"
"6","3.844",65.319,28.954,"51"
"6","3.894",65.28,28.966,"51"
"6","3.943",65.272,28.972,"51"
"6","3.993",65.285,28.978,"51"
"6","4.043",65.274,28.978,"51"
"6","4.093",65.282,28.985,"51"
"6","4.144",65.262,28.991,"51"
"6","4.194",65.268,28.991,"51"
