"channel","delta_t","value","temp","coral_id"
"8","0.000",84.021,28.781,"49"
"8","0.053",84.032,28.775,"49"
"8","0.103",83.981,28.775,"49"
"8","0.153",83.988,28.775,"49"
"8","0.203",83.966,28.787,"49"
"8","0.253",83.981,28.775,"49"
"8","0.303",83.981,28.775,"49"
"8","0.353",83.963,28.769,"49"
"8","0.403",83.963,28.769,"49"
"8","0.453",83.988,28.762,"49"
"8","0.503",83.952,28.775,"49"
"8","0.552",83.952,28.762,"49"
"8","0.603",83.919,28.769,"49"
"8","0.653",83.941,28.769,"49"
"8","0.703",83.908,28.775,"49"
"8","0.752",83.926,28.769,"49"
"8","0.803",83.926,28.769,"49"
"8","0.853",83.923,28.762,"49"
"8","0.903",83.923,28.762,"49"
"8","0.953",83.904,28.769,"49"
"8","1.003",83.915,28.762,"49"
"8","1.053",83.893,28.762,"49"
"8","1.102",83.871,28.775,"49"
"8","1.152",83.879,28.762,"49"
"8","1.203",83.882,28.769,"49"
"8","1.253",83.868,28.769,"49"
"8","1.303",83.879,28.762,"49"
"8","1.353",83.875,28.756,"49"
"8","1.403",83.879,28.762,"49"
"8","1.453",83.853,28.769,"49"
"8","1.503",83.842,28.762,"49"
"8","1.553",83.875,28.756,"49"
"8","1.603",83.842,28.762,"49"
"8","1.653",83.853,28.756,"49"
"8","1.703",83.828,28.762,"49"
"8","1.753",83.85,28.75,"49"
"8","1.803",83.842,28.762,"49"
"8","1.853",83.82,28.762,"49"
"8","1.902",83.809,28.769,"49"
"8","1.952",83.813,28.762,"49"
"8","2.003",83.806,28.762,"49"
"8","2.053",83.817,28.756,"49"
"8","2.103",83.806,28.762,"49"
"8","2.153",83.802,28.756,"49"
"8","2.203",83.802,28.756,"49"
"8","2.253",83.784,28.762,"49"
"8","2.303",83.788,28.756,"49"
"8","2.353",83.791,28.75,"49"
"8","2.403",83.799,28.75,"49"
"8","2.453",83.791,28.75,"49"
"8","2.502",83.784,28.75,"49"
"8","2.552",83.758,28.756,"49"
"8","2.603",83.777,28.75,"49"
"8","2.653",83.758,28.756,"49"
"8","2.703",83.777,28.75,"49"
"8","2.753",83.802,28.744,"49"
"8","2.803",83.762,28.75,"49"
"8","2.853",83.769,28.75,"49"
"8","2.903",83.748,28.75,"49"
"8","2.953",83.747,28.762,"49"
"8","3.003",83.744,28.756,"49"
"8","3.053",83.748,28.75,"49"
"8","3.103",83.715,28.756,"49"
"8","3.153",83.707,28.756,"49"
