"channel","delta_t","value","temp","coral_id"
"9","0.000",85.134,28.521,"58"
"9","0.055",85.116,28.515,"58"
"9","0.105",85.068,28.521,"58"
"9","0.155",85.034,28.515,"58"
"9","0.205",85.027,28.515,"58"
"9","0.255",84.979,28.521,"58"
"9","0.305",84.949,28.521,"58"
"9","0.354",84.956,28.509,"58"
"9","0.404",84.919,28.521,"58"
"9","0.455",84.919,28.509,"58"
"9","0.505",84.897,28.509,"58"
"9","0.555",84.853,28.521,"58"
"9","0.605",84.849,28.515,"58"
"9","0.655",84.827,28.515,"58"
"9","0.705",84.819,28.515,"58"
"9","0.755",84.794,28.509,"58"
"9","0.805",84.786,28.509,"58"
"9","0.855",84.801,28.509,"58"
"9","0.905",84.779,28.509,"58"
"9","0.955",84.783,28.503,"58"
"9","1.005",84.742,28.509,"58"
"9","1.055",84.742,28.509,"58"
"9","1.105",84.738,28.503,"58"
"9","1.155",84.731,28.503,"58"
"9","1.205",84.746,28.503,"58"
"9","1.255",84.69,28.509,"58"
"9","1.305",84.712,28.497,"58"
"9","1.355",84.694,28.503,"58"
"9","1.404",84.731,28.503,"58"
"9","1.455",84.69,28.497,"58"
"9","1.504",84.672,28.491,"58"
"9","1.554",84.664,28.503,"58"
"9","1.605",84.653,28.497,"58"
"9","1.655",84.65,28.503,"58"
"9","1.704",84.628,28.503,"58"
"9","1.755",84.628,28.503,"58"
"9","1.805",84.661,28.497,"58"
"9","1.855",84.617,28.497,"58"
"9","1.904",84.609,28.497,"58"
"9","1.955",84.624,28.497,"58"
"9","2.005",84.609,28.497,"58"
"9","2.055",84.58,28.497,"58"
"9","2.105",84.572,28.497,"58"
"9","2.155",84.598,28.491,"58"
"9","2.205",84.558,28.497,"58"
"9","2.255",84.598,28.491,"58"
"9","2.305",84.587,28.485,"58"
"9","2.354",84.584,28.478,"58"
"9","2.404",84.572,28.485,"58"
"9","2.454",84.584,28.478,"58"
"9","2.505",84.543,28.485,"58"
"9","2.555",84.539,28.478,"58"
"9","2.605",84.54,28.485,"58"
"9","2.655",84.543,28.485,"58"
"9","2.705",84.532,28.485,"58"
"9","2.755",84.506,28.485,"58"
"9","2.804",84.521,28.485,"58"
"9","2.854",84.506,28.485,"58"
"9","2.905",84.532,28.478,"58"
"9","2.955",84.51,28.478,"58"
"9","3.005",84.492,28.472,"58"
"9","3.055",84.514,28.472,"58"
"9","3.105",84.517,28.466,"58"
"9","3.154",84.499,28.472,"58"
"9","3.205",84.484,28.472,"58"
"9","3.255",84.481,28.466,"58"
"9","3.305",84.492,28.472,"58"
"9","3.355",84.462,28.472,"58"
"9","3.405",84.466,28.466,"58"
"9","3.454",84.44,28.472,"58"
"9","3.504",84.473,28.466,"58"
"9","3.554",84.455,28.472,"58"
"9","3.605",84.459,28.466,"58"
"9","3.654",84.436,28.466,"58"
"9","3.704",84.444,28.466,"58"
"9","3.754",84.444,28.466,"58"
"9","3.804",84.422,28.466,"58"
"9","3.855",84.459,28.454,"58"
"9","3.905",84.418,28.46,"58"
"9","3.955",84.418,28.46,"58"
"9","4.005",84.385,28.466,"58"
"9","4.055",84.407,28.454,"58"
"9","4.104",84.418,28.46,"58"
