"channel","delta_t","value","temp","coral_id"
"3","0.000",46.015,28.787,"42"
"3","0.053",46.011,28.787,"42"
"3","0.103",45.999,28.787,"42"
"3","0.153",46.057,28.769,"42"
"3","0.203",46.019,28.781,"42"
"3","0.252",46.015,28.781,"42"
"3","0.303",46.022,28.775,"42"
"3","0.353",45.976,28.787,"42"
"3","0.403",45.972,28.787,"42"
"3","0.453",45.998,28.775,"42"
"3","0.503",45.983,28.781,"42"
"3","0.552",45.967,28.781,"42"
"3","0.603",45.986,28.775,"42"
"3","0.653",45.982,28.775,"42"
"3","0.703",45.975,28.781,"42"
"3","0.752",45.974,28.775,"42"
"3","0.803",45.978,28.775,"42"
"3","0.853",45.959,28.781,"42"
"3","0.902",45.947,28.781,"42"
"3","0.953",45.966,28.775,"42"
"3","1.002",45.947,28.781,"42"
"3","1.053",45.95,28.775,"42"
"3","1.103",45.954,28.775,"42"
"3","1.153",45.95,28.775,"42"
"3","1.202",45.931,28.781,"42"
"3","1.252",45.946,28.775,"42"
"3","1.303",45.942,28.775,"42"
"3","1.353",45.965,28.769,"42"
"3","1.403",45.938,28.775,"42"
"3","1.452",45.926,28.775,"42"
"3","1.503",45.941,28.769,"42"
"3","1.553",45.93,28.775,"42"
"3","1.603",45.895,28.781,"42"
"3","1.653",45.906,28.775,"42"
"3","1.703",45.903,28.775,"42"
"3","1.753",45.929,28.769,"42"
"3","1.803",45.937,28.769,"42"
"3","1.853",45.895,28.775,"42"
"3","1.902",45.918,28.769,"42"
"3","1.952",45.895,28.775,"42"
"3","2.002",45.903,28.775,"42"
"3","2.053",45.914,28.769,"42"
"3","2.103",45.91,28.769,"42"
"3","2.153",45.898,28.769,"42"
"3","2.203",45.902,28.769,"42"
"3","2.253",45.896,28.769,"42"
"3","2.303",45.925,28.763,"42"
"3","2.353",45.892,28.769,"42"
"3","2.403",45.867,28.775,"42"
"3","2.453",45.871,28.775,"42"
"3","2.502",45.894,28.769,"42"
"3","2.553",45.873,28.775,"42"
"3","2.603",45.884,28.769,"42"
"3","2.652",45.868,28.769,"42"
"3","2.703",45.87,28.769,"42"
"3","2.753",45.872,28.769,"42"
"3","2.803",45.874,28.769,"42"
"3","2.853",45.878,28.769,"42"
"3","2.903",45.879,28.763,"42"
"3","2.953",45.843,28.775,"42"
"3","3.003",45.86,28.769,"42"
"3","3.053",45.865,28.763,"42"
"3","3.103",45.848,28.769,"42"
"3","3.153",45.879,28.763,"42"
"3","3.203",45.839,28.775,"42"
"3","3.253",45.854,28.769,"42"
"3","3.303",45.861,28.763,"42"
"3","3.353",45.817,28.775,"42"
"3","3.403",45.85,28.769,"42"
"3","3.453",45.84,28.769,"42"
"3","3.503",45.849,28.763,"42"
"3","3.553",45.83,28.769,"42"
"3","3.603",45.826,28.769,"42"
"3","3.653",45.83,28.763,"42"
"3","3.703",45.859,28.757,"42"
"3","3.753",45.865,28.757,"42"
"3","3.802",45.84,28.763,"42"
"3","3.853",45.822,28.769,"42"
"3","3.903",45.815,28.769,"42"
"3","3.953",45.839,28.757,"42"
"3","4.003",45.791,28.769,"42"
"3","4.053",45.824,28.763,"42"
"3","4.103",45.812,28.763,"42"
"3","4.153",45.806,28.763,"42"
"3","4.203",45.824,28.763,"42"
"3","4.253",45.839,28.757,"42"
"3","4.303",45.804,28.763,"42"
"3","4.353",45.816,28.763,"42"
"3","4.403",45.821,28.757,"42"
"3","4.453",45.811,28.757,"42"
"3","4.503",45.8,28.763,"42"
"3","4.553",45.773,28.769,"42"
"3","4.603",45.784,28.763,"42"
"3","4.652",45.811,28.757,"42"
"3","4.703",45.807,28.757,"42"
"3","4.753",45.757,28.769,"42"
"3","4.803",45.78,28.763,"42"
"3","4.852",45.782,28.763,"42"
"3","4.903",45.812,28.75,"42"
"3","4.953",45.776,28.763,"42"
"3","5.003",45.765,28.763,"42"
"3","5.053",45.784,28.757,"42"
"3","5.103",45.773,28.757,"42"
"3","5.153",45.784,28.757,"42"
"3","5.203",45.776,28.757,"42"
"3","5.255",45.753,28.763,"42"
"3","5.303",45.799,28.75,"42"
"3","5.353",45.791,28.75,"42"
"3","5.403",45.78,28.757,"42"
"3","5.453",45.775,28.75,"42"
"3","5.503",45.785,28.75,"42"
"3","5.553",45.783,28.75,"42"
"3","5.603",45.766,28.757,"42"
"3","5.653",45.739,28.763,"42"
"3","5.703",45.76,28.757,"42"
"3","5.753",45.748,28.757,"42"
"3","5.802",45.744,28.757,"42"
"3","5.853",45.748,28.757,"42"
"3","5.902",45.725,28.763,"42"
"3","5.953",45.732,28.757,"42"
"3","6.003",45.705,28.763,"42"
"3","6.053",45.709,28.763,"42"
"3","6.103",45.724,28.757,"42"
"3","6.152",45.709,28.763,"42"
"3","6.203",45.717,28.763,"42"
"3","6.253",45.751,28.75,"42"
"3","6.303",45.735,28.75,"42"
"3","6.353",45.724,28.757,"42"
"3","6.403",45.72,28.757,"42"
"3","6.453",45.731,28.75,"42"
"3","6.503",45.708,28.75,"42"
"3","6.553",45.708,28.757,"42"
"3","6.603",45.731,28.75,"42"
"3","6.653",45.721,28.75,"42"
"3","6.702",45.701,28.757,"42"
"3","6.753",45.739,28.744,"42"
"3","6.803",45.702,28.757,"42"
"3","6.853",45.731,28.744,"42"
"3","6.903",45.723,28.744,"42"
"3","6.952",45.685,28.757,"42"
"3","7.003",45.723,28.744,"42"
"3","7.053",45.708,28.75,"42"
"3","7.103",45.723,28.744,"42"
"3","7.153",45.719,28.744,"42"
"3","7.203",45.719,28.744,"42"
"3","7.253",45.723,28.744,"42"
"3","7.302",45.719,28.744,"42"
"3","7.352",45.711,28.744,"42"
"3","7.403",45.719,28.744,"42"
"3","7.453",45.73,28.738,"42"
"3","7.503",45.73,28.738,"42"
"3","7.553",45.696,28.75,"42"
"3","7.603",45.68,28.75,"42"
"3","7.653",45.707,28.744,"42"
"3","7.703",45.669,28.757,"42"
"3","7.752",45.678,28.75,"42"
"3","7.803",45.672,28.75,"42"
"3","7.853",45.695,28.744,"42"
"3","7.903",45.702,28.738,"42"
"3","7.953",45.714,28.738,"42"
"3","8.002",45.725,28.732,"42"
"3","8.053",45.725,28.732,"42"
"3","8.103",45.721,28.732,"42"
"3","8.153",45.717,28.732,"42"
"3","8.203",45.672,28.744,"42"
"3","8.253",45.71,28.732,"42"
"3","8.303",45.717,28.732,"42"
"3","8.353",45.717,28.732,"42"
"3","8.403",45.706,28.732,"42"
"3","8.453",45.729,28.726,"42"
"3","8.503",45.71,28.732,"42"
"3","8.553",45.706,28.732,"42"
"3","8.603",45.706,28.732,"42"
"3","8.653",45.717,28.726,"42"
"3","8.703",45.713,28.726,"42"
"3","8.753",45.702,28.732,"42"
"3","8.803",45.698,28.732,"42"
"3","8.853",45.736,28.72,"42"
"3","8.903",45.701,28.726,"42"
"3","8.953",45.736,28.72,"42"
"3","9.003",45.716,28.72,"42"
"3","9.053",45.724,28.72,"42"
"3","9.103",45.701,28.726,"42"
"3","9.153",45.712,28.72,"42"
"3","9.203",45.72,28.72,"42"
"3","9.252",45.731,28.714,"42"
"3","9.303",45.739,28.714,"42"
"3","9.353",45.727,28.714,"42"
"3","9.403",45.708,28.72,"42"
"3","9.452",45.696,28.72,"42"
"3","9.503",45.742,28.708,"42"
"3","9.553",45.745,28.701,"42"
"3","9.603",45.722,28.708,"42"
"3","9.652",45.719,28.714,"42"
"3","9.703",45.715,28.714,"42"
"3","9.753",45.734,28.708,"42"
"3","9.803",45.749,28.701,"42"
"3","9.853",45.726,28.708,"42"
"3","9.903",45.749,28.701,"42"
"3","9.953",45.745,28.701,"42"
"3","10.003",45.745,28.701,"42"
"3","10.052",45.722,28.708,"42"
"3","10.103",45.738,28.701,"42"
"3","10.153",45.738,28.701,"42"
"3","10.203",45.734,28.701,"42"
"3","10.253",45.745,28.695,"42"
"3","10.303",45.73,28.701,"42"
"3","10.353",45.709,28.708,"42"
"3","10.403",45.707,28.708,"42"
"3","10.453",45.725,28.695,"42"
"3","10.503",45.76,28.689,"42"
"3","10.553",45.741,28.695,"42"
"3","10.603",45.706,28.701,"42"
"3","10.653",45.729,28.695,"42"
"3","10.703",45.759,28.683,"42"
"3","10.753",45.729,28.695,"42"
"3","10.803",45.729,28.695,"42"
"3","10.852",45.744,28.689,"42"
"3","10.903",45.729,28.695,"42"
"3","10.952",45.742,28.689,"42"
"3","11.003",45.732,28.689,"42"
"3","11.053",45.724,28.689,"42"
"3","11.102",45.743,28.683,"42"
"3","11.153",45.732,28.689,"42"
"3","11.203",45.715,28.695,"42"
"3","11.253",45.728,28.689,"42"
"3","11.302",45.724,28.689,"42"
"3","11.352",45.755,28.677,"42"
"3","11.403",45.747,28.677,"42"
"3","11.453",45.758,28.677,"42"
"3","11.503",45.755,28.677,"42"
"3","11.553",45.747,28.683,"42"
"3","11.603",45.728,28.683,"42"
"3","11.653",45.716,28.689,"42"
"3","11.703",45.732,28.683,"42"
"3","11.753",45.739,28.677,"42"
"3","11.802",45.758,28.677,"42"
"3","11.853",45.743,28.677,"42"
"3","11.903",45.751,28.677,"42"
"3","11.953",45.735,28.677,"42"
"3","12.003",45.766,28.671,"42"
"3","12.053",45.754,28.671,"42"
"3","12.102",45.724,28.683,"42"
"3","12.153",45.724,28.683,"42"
"3","12.203",45.751,28.677,"42"
"3","12.253",45.746,28.671,"42"
"3","12.303",45.75,28.671,"42"
"3","12.352",45.746,28.671,"42"
"3","12.403",45.777,28.665,"42"
"3","12.453",45.75,28.671,"42"
"3","12.503",45.746,28.671,"42"
"3","12.553",45.758,28.671,"42"
"3","12.603",45.761,28.665,"42"
"3","12.653",45.784,28.659,"42"
"3","12.702",45.723,28.677,"42"
"3","12.753",45.765,28.665,"42"
"3","12.803",45.761,28.665,"42"
"3","12.853",45.795,28.652,"42"
"3","12.902",45.776,28.659,"42"
"3","12.952",45.78,28.659,"42"
"3","13.003",45.788,28.659,"42"
"3","13.053",45.764,28.659,"42"
"3","13.103",45.791,28.652,"42"
"3","13.153",45.772,28.659,"42"
"3","13.203",45.768,28.659,"42"
"3","13.253",45.772,28.659,"42"
"3","13.302",45.764,28.659,"42"
"3","13.353",45.784,28.652,"42"
"3","13.403",45.768,28.659,"42"
"3","13.453",45.776,28.652,"42"
"3","13.503",45.749,28.659,"42"
"3","13.553",45.808,28.646,"42"
