Date,Time,channel,User,SensorID,Sensor_Name,delta_t,Time_Unit,Value,O2_Unit...10,Mode,Phase,Phase_Unit,Amplitude,Amplitude_Unit,Temp,Temp_Unit,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,T0_Unit,O2Cal2nd,O2_Unit...28,Cal2nd,Cal2nd_Unit,T2nd,T2nd_Unit,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent,Reference_Amplitude,Device_Serial,FwVersion,SwVersion,Sensor_Type,BatchID,Calibration_Date,Sensor_Lot,PreSens_Calibr,Battery_Voltage,Battery_Voltage_Unit,Cal0_Amplitude,Cal0_Amplitude_Unit,Cal2nd_Amplitude,Cal2nd_Amplitude_Unit
05/25/2023,16:10:48,9,default,131610549,OXY_CH9,0.000,min,78.247,μmol/L,Humid,22.107,deg,130007,µV,29.274,°C,1015,hPa,0,pmil,0,55.261,deg,20,°C,100,μmol/L,21.684,deg,20,°C,1013,hPa,0.825,-0.013,3.65e-4,-1.5e-4,0,10,Humid,26.6,0,56.6,296183.12,SABD0002000026,AAV2.0.0.13,4.0.0.2353,PSt7-10,221103-015,5/25/2023 1:18:11 PM,0000-00,0,no battery,V,325201,µV,NA,µV
05/25/2023,16:10:51,9,default,131610549,OXY_CH9,0.053,min,78.187,μmol/L,Humid,22.113,deg,130020,µV,29.286,°C,1015,hPa,0,pmil,0,55.261,deg,20,°C,100,μmol/L,21.684,deg,20,°C,1013,hPa,0.825,-0.013,3.65e-4,-1.5e-4,0,10,Humid,26.6,0,56.6,296157.81,SABD0002000026,AAV2.0.0.13,4.0.0.2353,PSt7-10,221103-015,5/25/2023 1:18:11 PM,0000-00,0,no battery,V,325201,µV,NA,µV
05/25/2023,16:10:54,9,default,131610549,OXY_CH9,0.102,min,78.19,μmol/L,Humid,22.114,deg,130014,µV,29.28,°C,1015,hPa,0,pmil,0,55.261,deg,20,°C,100,μmol/L,21.684,deg,20,°C,1013,hPa,0.825,-0.013,3.65e-4,-1.5e-4,0,10,Humid,26.6,0,56.6,296117.04,SABD0002000026,AAV2.0.0.13,4.0.0.2353,PSt7-10,221103-015,5/25/2023 1:18:11 PM,0000-00,0,no battery,V,325201,µV,NA,µV
05/25/2023,16:10:57,9,default,131610549,OXY_CH9,0.153,min,78.157,μmol/L,Humid,22.119,deg,130025,µV,29.28,°C,1015,hPa,0,pmil,0,55.261,deg,20,°C,100,μmol/L,21.684,deg,20,°C,1013,hPa,0.825,-0.013,3.65e-4,-1.5e-4,0,10,Humid,26.6,0,56.6,296109.19,SABD0002000026,AAV2.0.0.13,4.0.0.2353,PSt7-10,221103-015,5/25/2023 1:18:11 PM,0000-00,0,no battery,V,325201,µV,NA,µV
05/25/2023,16:11:00,9,default,131610549,OXY_CH9,0.203,min,78.113,μmol/L,Humid,22.124,deg,130039,µV,29.286,°C,1015,hPa,0,pmil,0,55.261,deg,20,°C,100,μmol/L,21.684,deg,20,°C,1013,hPa,0.825,-0.013,3.65e-4,-1.5e-4,0,10,Humid,26.6,0,56.6,296124.25,SABD0002000026,AAV2.0.0.13,4.0.0.2353,PSt7-10,221103-015,5/25/2023 1:18:11 PM,0000-00,0,no battery,V,325201,µV,NA,µV
05/25/2023,16:11:03,9,default,131610549,OXY_CH9,0.252,min,78.106,μmol/L,Humid,22.128,deg,130047,µV,29.274,°C,1015,hPa,0,pmil,0,55.261,deg,20,°C,100,μmol/L,21.684,deg,20,°C,1013,hPa,0.825,-0.013,3.65e-4,-1.5e-4,0,10,Humid,26.6,0,56.6,296098.32,SABD0002000026,AAV2.0.0.13,4.0.0.2353,PSt7-10,221103-015,5/25/2023 1:18:11 PM,0000-00,0,no battery,V,325201,µV,NA,µV
05/25/2023,16:11:06,9,default,131610549,OXY_CH9,0.303,min,78.046,μmol/L,Humid,22.134,deg,130052,µV,29.286,°C,1015,hPa,0,pmil,0,55.261,deg,20,°C,100,μmol/L,21.684,deg,20,°C,1013,hPa,0.825,-0.013,3.65e-4,-1.5e-4,0,10,Humid,26.6,0,56.6,296088.26,SABD0002000026,AAV2.0.0.13,4.0.0.2353,PSt7-10,221103-015,5/25/2023 1:18:11 PM,0000-00,0,no battery,V,325201,µV,NA,µV
05/25/2023,16:11:09,9,default,131610549,OXY_CH9,0.353,min,78.039,μmol/L,Humid,22.135,deg,130056,µV,29.286,°C,1015,hPa,0,pmil,0,55.261,deg,20,°C,100,μmol/L,21.684,deg,20,°C,1013,hPa,0.825,-0.013,3.65e-4,-1.5e-4,0,10,Humid,26.6,0,56.6,296071.19,SABD0002000026,AAV2.0.0.13,4.0.0.2353,PSt7-10,221103-015,5/25/2023 1:18:11 PM,0000-00,0,no battery,V,325201,µV,NA,µV
05/25/2023,16:11:12,9,default,131610549,OXY_CH9,0.403,min,78.006,μmol/L,Humid,22.14,deg,130055,µV,29.286,°C,1015,hPa,0,pmil,0,55.261,deg,20,°C,100,μmol/L,21.684,deg,20,°C,1013,hPa,0.825,-0.013,3.65e-4,-1.5e-4,0,10,Humid,26.6,0,56.6,296066.52,SABD0002000026,AAV2.0.0.13,4.0.0.2353,PSt7-10,221103-015,5/25/2023 1:18:11 PM,0000-00,0,no battery,V,325201,µV,NA,µV
05/25/2023,16:11:16,9,default,131610549,OXY_CH9,0.463,min,78.006,μmol/L,Humid,22.14,deg,130061,µV,29.286,°C,1015,hPa,0,pmil,0,55.261,deg,20,°C,100,μmol/L,21.684,deg,20,°C,1013,hPa,0.825,-0.013,3.65e-4,-1.5e-4,0,10,Humid,26.6,0,56.6,296050.14,SABD0002000026,AAV2.0.0.13,4.0.0.2353,PSt7-10,221103-015,5/25/2023 1:18:11 PM,0000-00,0,no battery,V,325201,µV,NA,µV
05/25/2023,16:11:18,9,default,131610549,OXY_CH9,0.503,min,77.992,μmol/L,Humid,22.142,deg,130048,µV,29.286,°C,1015,hPa,0,pmil,0,55.261,deg,20,°C,100,μmol/L,21.684,deg,20,°C,1013,hPa,0.825,-0.013,3.65e-4,-1.5e-4,0,10,Humid,26.6,0,56.6,296031.71,SABD0002000026,AAV2.0.0.13,4.0.0.2353,PSt7-10,221103-015,5/25/2023 1:18:11 PM,0000-00,0,no battery,V,325201,µV,NA,µV
