"channel","delta_t","value","temp","coral_id"
"2","0.000",65.902,28.531,"55"
"2","0.046",65.863,28.531,"55"
"2","0.097",65.827,28.537,"55"
"2","0.147",65.845,28.524,"55"
"2","0.197",65.82,28.531,"55"
"2","0.247",65.803,28.531,"55"
"2","0.296",65.781,28.531,"55"
"2","0.346",65.781,28.531,"55"
"2","0.397",65.743,28.531,"55"
"2","0.446",65.743,28.531,"55"
"2","0.496",65.712,28.537,"55"
"2","0.547",65.741,28.524,"55"
"2","0.596",65.705,28.531,"55"
"2","0.647",65.69,28.537,"55"
"2","0.696",65.677,28.531,"55"
"2","0.747",65.677,28.531,"55"
"2","0.797",65.647,28.537,"55"
"2","0.846",65.647,28.537,"55"
"2","0.896",65.633,28.543,"55"
"2","0.947",65.63,28.537,"55"
"2","0.997",65.614,28.537,"55"
"2","1.046",65.628,28.531,"55"
"2","1.096",65.614,28.537,"55"
"2","1.147",65.603,28.537,"55"
"2","1.197",65.59,28.531,"55"
"2","1.246",65.545,28.543,"55"
"2","1.297",65.554,28.537,"55"
"2","1.346",65.557,28.531,"55"
"2","1.396",65.543,28.537,"55"
"2","1.446",65.532,28.537,"55"
"2","1.497",65.549,28.537,"55"
"2","1.546",65.496,28.543,"55"
"2","1.597",65.499,28.537,"55"
"2","1.647",65.507,28.543,"55"
"2","1.697",65.496,28.543,"55"
"2","1.747",65.491,28.543,"55"
"2","1.796",65.467,28.537,"55"
"2","1.846",65.464,28.543,"55"
"2","1.897",65.467,28.537,"55"
"2","1.947",65.469,28.543,"55"
"2","1.996",65.456,28.537,"55"
"2","2.046",65.461,28.537,"55"
"2","2.097",65.431,28.543,"55"
"2","2.146",65.447,28.543,"55"
"2","2.196",65.433,28.549,"55"
"2","2.246",65.411,28.549,"55"
"2","2.297",65.409,28.543,"55"
"2","2.347",65.393,28.543,"55"
"2","2.396",65.384,28.549,"55"
"2","2.446",65.373,28.549,"55"
"2","2.496",65.373,28.549,"55"
"2","2.546",65.373,28.549,"55"
"2","2.596",65.384,28.549,"55"
"2","2.646",65.352,28.549,"55"
"2","2.696",65.346,28.549,"55"
"2","2.746",65.349,28.543,"55"
"2","2.797",65.346,28.549,"55"
"2","2.846",65.305,28.555,"55"
"2","2.897",65.33,28.549,"55"
"2","2.946",65.319,28.549,"55"
"2","2.997",65.303,28.549,"55"
"2","3.047",65.3,28.555,"55"
"2","3.096",65.286,28.549,"55"
"2","3.146",65.292,28.549,"55"
"2","3.196",65.272,28.555,"55"
"2","3.247",65.267,28.555,"55"
"2","3.296",65.256,28.555,"55"
"2","3.346",65.251,28.555,"55"
"2","3.397",65.254,28.549,"55"
"2","3.446",65.256,28.555,"55"
"2","3.497",65.259,28.549,"55"
"2","3.547",65.259,28.549,"55"
"2","3.596",65.24,28.555,"55"
"2","3.646",65.218,28.555,"55"
"2","3.697",65.196,28.555,"55"
"2","3.746",65.188,28.562,"55"
"2","3.797",65.185,28.568,"55"
"2","3.846",65.177,28.562,"55"
"2","3.896",65.188,28.562,"55"
"2","3.947",65.172,28.562,"55"
"2","3.996",65.172,28.562,"55"
"2","4.046",65.155,28.562,"55"
"2","4.096",65.169,28.555,"55"
"2","4.146",65.145,28.562,"55"
"2","4.196",65.134,28.562,"55"
"2","4.246",65.15,28.562,"55"
"2","4.297",65.112,28.562,"55"
"2","4.346",65.131,28.568,"55"
"2","4.396",65.114,28.568,"55"
"2","4.447",65.125,28.568,"55"
"2","4.497",65.117,28.562,"55"
"2","4.547",65.095,28.574,"55"
"2","4.597",65.098,28.568,"55"
"2","4.647",65.096,28.562,"55"
"2","4.696",65.084,28.574,"55"
"2","4.746",65.1,28.574,"55"
"2","4.796",65.087,28.568,"55"
"2","4.847",65.087,28.568,"55"
"2","4.897",65.06,28.568,"55"
"2","4.947",65.062,28.574,"55"
"2","4.996",65.055,28.568,"55"
"2","5.046",65.041,28.574,"55"
"2","5.096",65.016,28.58,"55"
"2","5.147",65.027,28.58,"55"
"2","5.197",65.011,28.58,"55"
"2","5.247",65.016,28.58,"55"
"2","5.297",64.994,28.58,"55"
"2","5.346",64.989,28.58,"55"
"2","5.396",65.005,28.58,"55"
"2","5.446",65.008,28.574,"55"
"2","5.497",64.978,28.58,"55"
"2","5.547",64.984,28.58,"55"
"2","5.597",64.973,28.58,"55"
"2","5.646",64.973,28.58,"55"
"2","5.697",64.962,28.58,"55"
"2","5.746",64.951,28.58,"55"
"2","5.797",64.962,28.58,"55"
"2","5.846",64.948,28.586,"55"
"2","5.897",64.943,28.586,"55"
"2","5.947",64.943,28.586,"55"
"2","5.996",64.934,28.592,"55"
"2","6.047",64.912,28.592,"55"
"2","6.097",64.916,28.586,"55"
"2","6.146",64.916,28.586,"55"
"2","6.196",64.899,28.586,"55"
"2","6.247",64.905,28.586,"55"
"2","6.297",64.891,28.592,"55"
"2","6.346",64.878,28.586,"55"
"2","6.397",64.872,28.599,"55"
"2","6.447",64.88,28.592,"55"
"2","6.497",64.875,28.592,"55"
"2","6.546",64.878,28.586,"55"
"2","6.597",64.877,28.599,"55"
"2","6.647",64.853,28.592,"55"
"2","6.697",64.845,28.599,"55"
"2","6.747",64.85,28.599,"55"
"2","6.797",64.85,28.599,"55"
"2","6.846",64.839,28.599,"55"
"2","6.897",64.828,28.599,"55"
"2","6.946",64.834,28.599,"55"
"2","6.997",64.823,28.599,"55"
"2","7.046",64.818,28.599,"55"
"2","7.097",64.815,28.605,"55"
"2","7.147",64.798,28.605,"55"
"2","7.197",64.818,28.599,"55"
"2","7.247",64.804,28.605,"55"
"2","7.297",64.809,28.605,"55"
"2","7.347",64.802,28.599,"55"
"2","7.396",64.788,28.605,"55"
"2","7.447",64.793,28.605,"55"
"2","7.496",64.791,28.599,"55"
"2","7.546",64.793,28.605,"55"
"2","7.596",64.766,28.605,"55"
"2","7.646",64.782,28.605,"55"
"2","7.696",64.777,28.605,"55"
"2","7.746",64.758,28.611,"55"
"2","7.796",64.755,28.605,"55"
"2","7.846",64.745,28.605,"55"
"2","7.897",64.779,28.611,"55"
"2","7.946",64.731,28.611,"55"
"2","7.997",64.745,28.605,"55"
"2","8.047",64.727,28.617,"55"
"2","8.096",64.725,28.611,"55"
"2","8.147",64.731,28.611,"55"
"2","8.196",64.722,28.617,"55"
"2","8.247",64.711,28.617,"55"
"2","8.297",64.717,28.617,"55"
"2","8.347",64.695,28.617,"55"
"2","8.397",64.72,28.611,"55"
"2","8.447",64.711,28.617,"55"
"2","8.496",64.69,28.617,"55"
"2","8.547",64.69,28.617,"55"
"2","8.596",64.69,28.617,"55"
"2","8.646",64.671,28.623,"55"
"2","8.696",64.695,28.617,"55"
"2","8.746",64.684,28.617,"55"
"2","8.797",64.674,28.617,"55"
"2","8.847",64.668,28.617,"55"
"2","8.896",64.658,28.617,"55"
"2","8.946",64.644,28.623,"55"
"2","8.996",64.661,28.611,"55"
"2","9.047",64.649,28.623,"55"
"2","9.097",64.668,28.617,"55"
"2","9.146",64.638,28.623,"55"
"2","9.197",64.652,28.617,"55"
"2","9.247",64.652,28.617,"55"
"2","9.296",64.631,28.617,"55"
"2","9.346",64.612,28.623,"55"
"2","9.397",64.631,28.617,"55"
"2","9.446",64.62,28.617,"55"
"2","9.497",64.622,28.623,"55"
"2","9.547",64.615,28.617,"55"
"2","9.596",64.609,28.617,"55"
"2","9.646",64.59,28.623,"55"
"2","9.696",64.59,28.623,"55"
"2","9.746",64.602,28.611,"55"
"2","9.796",64.587,28.63,"55"
"2","9.847",64.566,28.63,"55"
"2","9.896",64.579,28.623,"55"
"2","9.946",64.585,28.623,"55"
"2","9.996",64.571,28.63,"55"
"2","10.047",64.572,28.617,"55"
"2","10.097",64.558,28.623,"55"
"2","10.146",64.558,28.623,"55"
"2","10.197",64.542,28.623,"55"
"2","10.246",64.544,28.63,"55"
"2","10.297",64.566,28.63,"55"
"2","10.347",64.544,28.63,"55"
"2","10.397",64.512,28.63,"55"
"2","10.446",64.547,28.623,"55"
"2","10.496",64.52,28.623,"55"
"2","10.547",64.539,28.63,"55"
"2","10.597",64.526,28.623,"55"
"2","10.646",64.52,28.623,"55"
"2","10.696",64.501,28.63,"55"
"2","10.746",64.491,28.63,"55"
"2","10.797",64.487,28.636,"55"
"2","10.846",64.491,28.63,"55"
"2","10.905",64.491,28.63,"55"
"2","10.946",64.48,28.63,"55"
"2","10.997",64.48,28.63,"55"
"2","11.047",64.499,28.623,"55"
"2","11.097",64.474,28.63,"55"
"2","11.146",64.488,28.623,"55"
"2","11.196",64.469,28.63,"55"
"2","11.246",64.469,28.63,"55"
"2","11.296",64.472,28.623,"55"
"2","11.346",64.469,28.63,"55"
"2","11.397",64.429,28.636,"55"
"2","11.447",64.453,28.63,"55"
"2","11.496",64.446,28.623,"55"
"2","11.546",64.448,28.63,"55"
"2","11.596",64.437,28.63,"55"
"2","11.647",64.434,28.636,"55"
"2","11.696",64.442,28.63,"55"
"2","11.746",64.434,28.636,"55"
"2","11.796",64.434,28.636,"55"
"2","11.847",64.416,28.63,"55"
"2","11.896",64.416,28.63,"55"
"2","11.946",64.423,28.636,"55"
"2","11.997",64.421,28.63,"55"
"2","12.046",64.413,28.636,"55"
"2","12.096",64.4,28.63,"55"
"2","12.147",64.416,28.63,"55"
"2","12.196",64.41,28.63,"55"
"2","12.246",64.407,28.636,"55"
"2","12.296",64.416,28.63,"55"
"2","12.346",64.391,28.636,"55"
"2","12.396",64.405,28.63,"55"
"2","12.447",64.396,28.636,"55"
"2","12.496",64.394,28.63,"55"
"2","12.546",64.386,28.636,"55"
"2","12.597",64.384,28.63,"55"
"2","12.646",64.394,28.63,"55"
"2","12.696",64.38,28.636,"55"
"2","12.746",64.37,28.636,"55"
"2","12.796",64.386,28.636,"55"
"2","12.846",64.37,28.636,"55"
"2","12.897",64.389,28.63,"55"
"2","12.946",64.378,28.63,"55"
"2","12.996",64.362,28.63,"55"
"2","13.047",64.361,28.642,"55"
"2","13.096",64.348,28.636,"55"
"2","13.146",64.362,28.63,"55"
"2","13.196",64.343,28.636,"55"
"2","13.246",64.351,28.642,"55"
"2","13.297",64.359,28.636,"55"
"2","13.346",64.329,28.642,"55"
"2","13.396",64.359,28.636,"55"
"2","13.446",64.348,28.636,"55"
"2","13.497",64.346,28.63,"55"
"2","13.546",64.332,28.636,"55"
"2","13.596",64.348,28.636,"55"
"2","13.647",64.346,28.63,"55"
"2","13.697",64.332,28.636,"55"
"2","13.746",64.338,28.636,"55"
"2","13.796",64.31,28.648,"55"
"2","13.847",64.332,28.636,"55"
"2","13.897",64.33,28.63,"55"
"2","13.947",64.316,28.636,"55"
"2","13.996",64.303,28.642,"55"
"2","14.046",64.327,28.636,"55"
"2","14.096",64.306,28.636,"55"
"2","14.146",64.287,28.642,"55"
"2","14.197",64.292,28.642,"55"
"2","14.246",64.297,28.642,"55"
"2","14.296",64.284,28.636,"55"
"2","14.347",64.29,28.636,"55"
"2","14.396",64.303,28.642,"55"
"2","14.447",64.283,28.648,"55"
"2","14.496",64.295,28.636,"55"
"2","14.546",64.276,28.642,"55"
"2","14.597",64.287,28.642,"55"
"2","14.646",64.29,28.636,"55"
"2","14.696",64.281,28.642,"55"
"2","14.746",64.287,28.642,"55"
"2","14.797",64.282,28.63,"55"
"2","14.846",64.258,28.636,"55"
"2","14.896",64.282,28.63,"55"
"2","14.946",64.265,28.642,"55"
"2","14.997",64.255,28.642,"55"
"2","15.046",64.281,28.642,"55"
"2","15.096",64.252,28.636,"55"
"2","15.147",64.26,28.642,"55"
"2","15.196",64.258,28.636,"55"
"2","15.246",64.246,28.648,"55"
"2","15.297",64.233,28.642,"55"
"2","15.347",64.244,28.642,"55"
"2","15.397",64.255,28.642,"55"
"2","15.446",64.249,28.642,"55"
"2","15.496",64.223,28.642,"55"
"2","15.546",64.247,28.636,"55"
"2","15.596",64.223,28.642,"55"
"2","15.646",64.228,28.642,"55"
"2","15.697",64.226,28.636,"55"
"2","15.746",64.236,28.636,"55"
"2","15.796",64.223,28.642,"55"
"2","15.846",64.244,28.642,"55"
"2","15.896",64.223,28.642,"55"
"2","15.947",64.236,28.636,"55"
"2","15.997",64.21,28.636,"55"
"2","16.047",64.226,28.636,"55"
"2","16.096",64.212,28.642,"55"
"2","16.146",64.215,28.636,"55"
"2","16.196",64.217,28.642,"55"
"2","16.247",64.18,28.642,"55"
"2","16.296",64.18,28.642,"55"
"2","16.346",64.201,28.642,"55"
"2","16.396",64.193,28.642,"55"
"2","16.446",64.205,28.636,"55"
"2","16.497",64.218,28.63,"55"
"2","16.547",64.185,28.642,"55"
"2","16.596",64.191,28.642,"55"
"2","16.646",64.169,28.642,"55"
"2","16.697",64.183,28.636,"55"
"2","16.746",64.153,28.642,"55"
"2","16.796",64.18,28.642,"55"
"2","16.846",64.178,28.636,"55"
"2","16.897",64.148,28.642,"55"
"2","16.946",64.173,28.636,"55"
"2","16.996",64.167,28.636,"55"
"2","17.046",64.159,28.642,"55"
"2","17.096",64.164,28.642,"55"
"2","17.147",64.138,28.642,"55"
"2","17.196",64.151,28.636,"55"
"2","17.246",64.157,28.636,"55"
"2","17.296",64.153,28.642,"55"
"2","17.346",64.138,28.642,"55"
"2","17.397",64.138,28.642,"55"
"2","17.446",64.151,28.636,"55"
"2","17.497",64.157,28.636,"55"
"2","17.547",64.127,28.642,"55"
"2","17.596",64.13,28.636,"55"
"2","17.647",64.135,28.636,"55"
"2","17.696",64.146,28.636,"55"
"2","17.746",64.141,28.636,"55"
"2","17.796",64.127,28.642,"55"
"2","17.846",64.13,28.636,"55"
"2","17.896",64.111,28.642,"55"
"2","17.946",64.125,28.636,"55"
"2","17.996",64.103,28.636,"55"
"2","18.047",64.125,28.636,"55"
"2","18.096",64.119,28.636,"55"
"2","18.147",64.103,28.636,"55"
"2","18.197",64.1,28.642,"55"
"2","18.246",64.103,28.636,"55"
"2","18.297",64.098,28.636,"55"
"2","18.346",64.098,28.636,"55"
"2","18.396",64.095,28.642,"55"
"2","18.447",64.103,28.636,"55"
"2","18.497",64.101,28.63,"55"
"2","18.546",64.09,28.642,"55"
"2","18.596",64.101,28.63,"55"
"2","18.646",64.093,28.636,"55"
"2","18.696",64.085,28.63,"55"
"2","18.747",64.093,28.636,"55"
"2","18.797",64.098,28.636,"55"
"2","18.846",64.088,28.636,"55"
"2","18.896",64.08,28.63,"55"
"2","18.946",64.099,28.623,"55"
"2","18.996",64.072,28.636,"55"
"2","19.046",64.072,28.636,"55"
"2","19.096",64.083,28.623,"55"
"2","19.146",64.072,28.636,"55"
"2","19.197",64.059,28.63,"55"
"2","19.247",64.066,28.636,"55"
"2","19.296",64.075,28.63,"55"
"2","19.346",64.04,28.636,"55"
"2","19.397",64.045,28.636,"55"
"2","19.446",64.048,28.63,"55"
"2","19.496",64.04,28.636,"55"
"2","19.547",64.038,28.63,"55"
"2","19.596",64.032,28.63,"55"
"2","19.646",64.043,28.63,"55"
"2","19.697",64.045,28.636,"55"
"2","19.747",64.021,28.642,"55"
"2","19.796",64.024,28.636,"55"
"2","19.846",64.024,28.636,"55"
"2","19.897",64.027,28.63,"55"
"2","19.946",64.029,28.636,"55"
"2","19.996",64.024,28.636,"55"
"2","20.046",64.043,28.63,"55"
"2","20.097",64.013,28.636,"55"
"2","20.146",64.016,28.63,"55"
"2","20.196",63.997,28.636,"55"
"2","20.247",63.997,28.636,"55"
"2","20.296",64.008,28.636,"55"
"2","20.346",63.997,28.636,"55"
"2","20.397",64.006,28.63,"55"
"2","20.446",64.016,28.63,"55"
"2","20.496",63.997,28.636,"55"
"2","20.547",64.011,28.63,"55"
"2","20.597",63.987,28.636,"55"
"2","20.646",63.981,28.636,"55"
"2","20.696",63.968,28.642,"55"
"2","20.746",63.992,28.636,"55"
"2","20.797",63.99,28.63,"55"
"2","20.847",63.965,28.636,"55"
"2","20.897",63.963,28.63,"55"
"2","20.947",63.995,28.63,"55"
"2","20.997",63.965,28.636,"55"
"2","21.046",63.985,28.63,"55"
"2","21.096",63.955,28.636,"55"
"2","21.146",63.965,28.636,"55"
"2","21.196",63.974,28.63,"55"
"2","21.247",63.972,28.623,"55"
"2","21.296",63.955,28.636,"55"
"2","21.346",63.936,28.642,"55"
"2","21.396",63.958,28.63,"55"
"2","21.446",63.958,28.63,"55"
"2","21.496",63.953,28.63,"55"
"2","21.546",63.947,28.63,"55"
"2","21.596",63.942,28.63,"55"
"2","21.647",63.94,28.623,"55"
"2","21.697",63.94,28.623,"55"
"2","21.746",63.942,28.63,"55"
"2","21.796",63.932,28.623,"55"
"2","21.846",63.947,28.63,"55"
"2","21.897",63.932,28.63,"55"
"2","21.946",63.945,28.623,"55"
"2","21.996",63.929,28.623,"55"
"2","22.047",63.894,28.63,"55"
"2","22.097",63.916,28.63,"55"
"2","22.146",63.919,28.623,"55"
"2","22.196",63.9,28.63,"55"
"2","22.247",63.919,28.623,"55"
"2","22.297",63.905,28.63,"55"
"2","22.346",63.905,28.63,"55"
"2","22.396",63.924,28.623,"55"
"2","22.447",63.916,28.63,"55"
"2","22.496",63.892,28.623,"55"
"2","22.546",63.894,28.63,"55"
"2","22.596",63.882,28.623,"55"
"2","22.647",63.884,28.63,"55"
"2","22.697",63.894,28.63,"55"
"2","22.747",63.908,28.623,"55"
"2","22.796",63.889,28.63,"55"
"2","22.846",63.879,28.63,"55"
"2","22.896",63.89,28.623,"55"
"2","22.947",63.865,28.63,"55"
