"channel","delta_t","value","temp","coral_id"
"8","0.000",79.955,28.695,"43"
"8","0.047",79.927,28.707,"43"
"8","0.097",79.937,28.701,"43"
"8","0.147",79.917,28.701,"43"
"8","0.197",79.92,28.695,"43"
"8","0.247",79.889,28.701,"43"
"8","0.297",79.872,28.707,"43"
"8","0.347",79.865,28.707,"43"
"8","0.397",79.848,28.701,"43"
"8","0.447",79.841,28.701,"43"
"8","0.497",79.796,28.707,"43"
"8","0.547",79.789,28.707,"43"
"8","0.597",79.775,28.707,"43"
"8","0.647",79.796,28.707,"43"
"8","0.697",79.779,28.701,"43"
"8","0.747",79.758,28.701,"43"
"8","0.797",79.741,28.707,"43"
"8","0.847",79.707,28.707,"43"
"8","0.897",79.707,28.707,"43"
"8","0.947",79.721,28.707,"43"
"8","0.998",79.683,28.713,"43"
"8","1.047",79.659,28.72,"43"
"8","1.097",79.662,28.713,"43"
"8","1.147",79.638,28.707,"43"
"8","1.197",79.621,28.713,"43"
"8","1.247",79.631,28.707,"43"
"8","1.297",79.611,28.707,"43"
"8","1.347",79.597,28.707,"43"
"8","1.397",79.584,28.707,"43"
"8","1.447",79.566,28.713,"43"
"8","1.497",79.57,28.707,"43"
"8","1.547",79.577,28.707,"43"
"8","1.597",79.563,28.707,"43"
"8","1.647",79.539,28.713,"43"
"8","1.697",79.546,28.713,"43"
"8","1.747",79.536,28.707,"43"
"8","1.797",79.467,28.72,"43"
"8","1.847",79.491,28.713,"43"
"8","1.897",79.498,28.713,"43"
"8","1.947",79.464,28.713,"43"
"8","1.997",79.446,28.72,"43"
"8","2.047",79.45,28.713,"43"
"8","2.097",79.416,28.726,"43"
"8","2.147",79.43,28.713,"43"
"8","2.197",79.419,28.72,"43"
"8","2.247",79.419,28.72,"43"
"8","2.297",79.419,28.72,"43"
"8","2.347",79.412,28.72,"43"
"8","2.397",79.378,28.732,"43"
"8","2.447",79.368,28.726,"43"
"8","2.497",79.365,28.72,"43"
"8","2.547",79.361,28.726,"43"
"8","2.597",79.34,28.726,"43"
"8","2.647",79.344,28.72,"43"
"8","2.697",79.296,28.732,"43"
"8","2.747",79.31,28.732,"43"
"8","2.797",79.316,28.732,"43"
"8","2.847",79.289,28.732,"43"
"8","2.897",79.313,28.726,"43"
"8","2.947",79.282,28.732,"43"
"8","2.997",79.269,28.732,"43"
"8","3.047",79.293,28.726,"43"
"8","3.097",79.255,28.732,"43"
"8","3.147",79.251,28.738,"43"
"8","3.197",79.269,28.732,"43"
"8","3.247",79.248,28.732,"43"
"8","3.297",79.224,28.738,"43"
"8","3.347",79.248,28.732,"43"
"8","3.397",79.204,28.738,"43"
"8","3.447",79.224,28.738,"43"
"8","3.497",79.217,28.738,"43"
"8","3.547",79.19,28.738,"43"
"8","3.597",79.183,28.738,"43"
"8","3.647",79.19,28.738,"43"
"8","3.697",79.183,28.738,"43"
"8","3.747",79.194,28.732,"43"
"8","3.797",79.139,28.744,"43"
"8","3.847",79.139,28.744,"43"
"8","3.897",79.139,28.744,"43"
"8","3.947",79.146,28.744,"43"
"8","3.997",79.159,28.744,"43"
"8","4.047",79.119,28.744,"43"
"8","4.097",79.119,28.744,"43"
"8","4.147",79.122,28.75,"43"
"8","4.197",79.115,28.75,"43"
"8","4.247",79.064,28.756,"43"
"8","4.297",79.101,28.75,"43"
"8","4.347",79.115,28.75,"43"
"8","4.397",79.077,28.756,"43"
"8","4.447",79.071,28.756,"43"
"8","4.497",79.088,28.75,"43"
"8","4.547",79.064,28.756,"43"
"8","4.597",79.057,28.756,"43"
"8","4.647",79.047,28.762,"43"
"8","4.697",79.04,28.762,"43"
"8","4.747",79.04,28.762,"43"
"8","4.797",79.04,28.762,"43"
"8","4.847",79.023,28.756,"43"
"8","4.897",79.044,28.756,"43"
"8","4.947",79.04,28.762,"43"
"8","4.997",79.037,28.756,"43"
"8","5.047",79.009,28.769,"43"
"8","5.097",79.002,28.769,"43"
"8","5.147",79.02,28.762,"43"
"8","5.197",79.013,28.762,"43"
"8","5.247",79.013,28.762,"43"
"8","5.297",78.989,28.769,"43"
"8","5.347",78.992,28.775,"43"
