"channel","delta_t","value","temp","coral_id"
"7","0.000",79.66,28.556,"47"
"7","0.047",79.608,28.562,"47"
"7","0.097",79.605,28.556,"47"
"7","0.147",79.608,28.562,"47"
"7","0.197",79.553,28.562,"47"
"7","0.247",79.556,28.568,"47"
"7","0.297",79.549,28.568,"47"
"7","0.347",79.56,28.562,"47"
"7","0.397",79.525,28.574,"47"
"7","0.447",79.515,28.568,"47"
"7","0.497",79.491,28.574,"47"
"7","0.547",79.501,28.568,"47"
"7","0.597",79.498,28.574,"47"
"7","0.647",79.515,28.568,"47"
"7","0.697",79.498,28.574,"47"
"7","0.747",79.47,28.574,"47"
"7","0.797",79.47,28.574,"47"
"7","0.847",79.495,28.568,"47"
"7","0.897",79.463,28.574,"47"
"7","0.947",79.453,28.568,"47"
"7","0.998",79.47,28.574,"47"
"7","1.047",79.443,28.574,"47"
"7","1.097",79.436,28.574,"47"
"7","1.147",79.474,28.568,"47"
"7","1.197",79.474,28.568,"47"
"7","1.247",79.439,28.581,"47"
"7","1.297",79.439,28.581,"47"
"7","1.347",79.412,28.581,"47"
"7","1.397",79.426,28.581,"47"
"7","1.447",79.429,28.587,"47"
"7","1.497",79.429,28.574,"47"
"7","1.547",79.446,28.581,"47"
"7","1.597",79.436,28.587,"47"
"7","1.647",79.446,28.581,"47"
"7","1.697",79.432,28.581,"47"
"7","1.747",79.429,28.574,"47"
"7","1.797",79.429,28.574,"47"
"7","1.847",79.426,28.581,"47"
"7","1.897",79.419,28.581,"47"
"7","1.947",79.422,28.587,"47"
"7","1.997",79.415,28.587,"47"
"7","2.047",79.381,28.587,"47"
"7","2.097",79.377,28.593,"47"
"7","2.147",79.408,28.587,"47"
"7","2.197",79.398,28.581,"47"
"7","2.247",79.384,28.593,"47"
"7","2.297",79.436,28.587,"47"
"7","2.347",79.391,28.593,"47"
"7","2.397",79.36,28.599,"47"
"7","2.447",79.398,28.593,"47"
"7","2.497",79.37,28.593,"47"
"7","2.547",79.398,28.593,"47"
"7","2.597",79.36,28.599,"47"
"7","2.647",79.384,28.593,"47"
"7","2.697",79.37,28.593,"47"
"7","2.747",79.425,28.593,"47"
"7","2.797",79.418,28.593,"47"
"7","2.847",79.384,28.593,"47"
"7","2.897",79.36,28.599,"47"
"7","2.947",79.384,28.605,"47"
"7","2.997",79.38,28.599,"47"
"7","3.047",79.377,28.593,"47"
"7","3.097",79.411,28.593,"47"
"7","3.147",79.37,28.605,"47"
"7","3.197",79.35,28.605,"47"
"7","3.247",79.384,28.605,"47"
"7","3.297",79.384,28.605,"47"
"7","3.347",79.377,28.605,"47"
"7","3.397",79.36,28.611,"47"
"7","3.447",79.377,28.605,"47"
"7","3.497",79.36,28.611,"47"
"7","3.547",79.346,28.611,"47"
"7","3.597",79.356,28.618,"47"
"7","3.647",79.335,28.618,"47"
"7","3.697",79.36,28.611,"47"
"7","3.747",79.346,28.611,"47"
"7","3.797",79.318,28.624,"47"
"7","3.847",79.346,28.611,"47"
"7","3.897",79.339,28.611,"47"
"7","3.947",79.342,28.618,"47"
"7","3.997",79.363,28.618,"47"
"7","4.047",79.332,28.611,"47"
"7","4.097",79.352,28.624,"47"
"7","4.147",79.339,28.624,"47"
"7","4.197",79.37,28.618,"47"
"7","4.247",79.332,28.624,"47"
"7","4.297",79.342,28.618,"47"
"7","4.347",79.325,28.624,"47"
"7","4.397",79.352,28.624,"47"
"7","4.447",79.339,28.624,"47"
"7","4.497",79.325,28.624,"47"
"7","4.547",79.342,28.63,"47"
"7","4.597",79.335,28.63,"47"
"7","4.647",79.362,28.63,"47"
"7","4.697",79.328,28.63,"47"
"7","4.747",79.331,28.636,"47"
"7","4.797",79.308,28.63,"47"
"7","4.847",79.342,28.63,"47"
"7","4.897",79.356,28.63,"47"
"7","4.947",79.331,28.636,"47"
"7","4.997",79.356,28.63,"47"
"7","5.047",79.345,28.636,"47"
"7","5.097",79.331,28.636,"47"
"7","5.147",79.318,28.636,"47"
"7","5.197",79.328,28.642,"47"
"7","5.247",79.29,28.648,"47"
"7","5.297",79.325,28.636,"47"
"7","5.347",79.317,28.648,"47"
"7","5.397",79.321,28.642,"47"
"7","5.447",79.307,28.642,"47"
"7","5.497",79.317,28.648,"47"
"7","5.547",79.307,28.654,"47"
"7","5.597",79.317,28.648,"47"
"7","5.647",79.29,28.648,"47"
"7","5.697",79.311,28.648,"47"
"7","5.747",79.29,28.661,"47"
"7","5.797",79.307,28.654,"47"
"7","5.847",79.311,28.648,"47"
"7","5.897",79.31,28.661,"47"
"7","5.947",79.331,28.648,"47"
"7","5.997",79.317,28.661,"47"
"7","6.047",79.321,28.654,"47"
"7","6.097",79.31,28.661,"47"
"7","6.147",79.303,28.661,"47"
"7","6.197",79.266,28.667,"47"
"7","6.247",79.31,28.661,"47"
"7","6.297",79.317,28.661,"47"
"7","6.347",79.317,28.661,"47"
"7","6.397",79.303,28.661,"47"
"7","6.447",79.3,28.667,"47"
"7","6.497",79.32,28.667,"47"
"7","6.547",79.313,28.667,"47"
"7","6.597",79.313,28.667,"47"
"7","6.647",79.323,28.673,"47"
"7","6.697",79.317,28.673,"47"
"7","6.747",79.334,28.667,"47"
"7","6.797",79.289,28.673,"47"
"7","6.847",79.31,28.673,"47"
"7","6.897",79.286,28.679,"47"
"7","6.947",79.299,28.679,"47"
"7","6.997",79.33,28.673,"47"
"7","7.047",79.292,28.679,"47"
"7","7.097",79.309,28.685,"47"
"7","7.147",79.327,28.679,"47"
"7","7.197",79.316,28.685,"47"
"7","7.247",79.309,28.685,"47"
"7","7.297",79.309,28.685,"47"
"7","7.347",79.309,28.685,"47"
"7","7.397",79.296,28.685,"47"
"7","7.447",79.319,28.691,"47"
"7","7.497",79.323,28.685,"47"
"7","7.547",79.34,28.691,"47"
"7","7.597",79.34,28.691,"47"
"7","7.647",79.309,28.697,"47"
"7","7.697",79.333,28.691,"47"
"7","7.747",79.326,28.691,"47"
"7","7.797",79.313,28.691,"47"
"7","7.847",79.347,28.691,"47"
"7","7.897",79.309,28.697,"47"
"7","7.947",79.326,28.691,"47"
"7","7.997",79.336,28.697,"47"
"7","8.047",79.299,28.704,"47"
"7","8.097",79.336,28.697,"47"
"7","8.147",79.309,28.71,"47"
"7","8.197",79.326,28.704,"47"
"7","8.247",79.326,28.704,"47"
"7","8.297",79.322,28.71,"47"
"7","8.347",79.326,28.704,"47"
