"channel","delta_t","value","temp","coral_id"
"1","0.000",72.21,27.467,"58"
"1","0.047",72.182,27.473,"58"
"1","0.097",72.185,27.48,"58"
"1","0.147",72.161,27.48,"58"
"1","0.197",72.161,27.48,"58"
"1","0.247",72.124,27.48,"58"
"1","0.297",72.121,27.486,"58"
"1","0.347",72.112,27.48,"58"
"1","0.397",72.087,27.492,"58"
"1","0.447",72.093,27.492,"58"
"1","0.497",72.071,27.498,"58"
"1","0.547",72.065,27.498,"58"
"1","0.597",72.075,27.492,"58"
"1","0.647",72.049,27.504,"58"
"1","0.697",72.043,27.504,"58"
"1","0.747",72.04,27.51,"58"
"1","0.797",72.043,27.504,"58"
"1","0.847",72.024,27.517,"58"
"1","0.897",72.031,27.504,"58"
"1","0.947",72,27.517,"58"
"1","0.998",71.996,27.523,"58"
"1","1.047",72.016,27.51,"58"
"1","1.097",71.988,27.517,"58"
"1","1.147",71.987,27.529,"58"
"1","1.197",71.975,27.529,"58"
"1","1.247",71.981,27.529,"58"
"1","1.297",71.959,27.535,"58"
"1","1.347",71.965,27.535,"58"
"1","1.397",71.941,27.535,"58"
"1","1.447",71.943,27.541,"58"
"1","1.497",71.941,27.535,"58"
"1","1.547",71.956,27.541,"58"
"1","1.597",71.946,27.547,"58"
"1","1.647",71.931,27.541,"58"
"1","1.697",71.924,27.554,"58"
"1","1.747",71.912,27.554,"58"
"1","1.797",71.922,27.547,"58"
"1","1.847",71.918,27.554,"58"
"1","1.897",71.909,27.56,"58"
"1","1.947",71.909,27.56,"58"
"1","1.997",71.897,27.56,"58"
"1","2.047",71.893,27.566,"58"
"1","2.097",71.875,27.566,"58"
"1","2.147",71.856,27.578,"58"
"1","2.197",71.859,27.572,"58"
"1","2.247",71.871,27.572,"58"
"1","2.297",71.826,27.578,"58"
"1","2.347",71.812,27.59,"58"
"1","2.397",71.804,27.584,"58"
"1","2.447",71.792,27.584,"58"
"1","2.497",71.755,27.597,"58"
"1","2.547",71.776,27.59,"58"
"1","2.597",71.761,27.597,"58"
"1","2.647",71.776,27.59,"58"
"1","2.697",71.743,27.597,"58"
"1","2.747",71.751,27.603,"58"
"1","2.797",71.717,27.609,"58"
"1","2.847",71.749,27.597,"58"
"1","2.897",71.721,27.603,"58"
"1","2.947",71.721,27.603,"58"
"1","2.997",71.69,27.615,"58"
"1","3.047",71.705,27.609,"58"
"1","3.097",71.702,27.615,"58"
"1","3.147",71.659,27.627,"58"
"1","3.197",71.674,27.621,"58"
"1","3.247",71.653,27.627,"58"
"1","3.297",71.653,27.627,"58"
"1","3.347",71.659,27.627,"58"
"1","3.397",71.661,27.634,"58"
"1","3.447",71.661,27.634,"58"
"1","3.497",71.646,27.64,"58"
"1","3.547",71.63,27.646,"58"
"1","3.597",71.649,27.634,"58"
"1","3.647",71.648,27.646,"58"
"1","3.697",71.636,27.646,"58"
"1","3.747",71.618,27.646,"58"
"1","3.797",71.611,27.658,"58"
"1","3.847",71.611,27.658,"58"
"1","3.897",71.605,27.658,"58"
"1","3.947",71.615,27.652,"58"
"1","3.997",71.605,27.658,"58"
"1","4.047",71.586,27.671,"58"
"1","4.097",71.604,27.671,"58"
"1","4.147",71.61,27.671,"58"
"1","4.197",71.576,27.677,"58"
"1","4.247",71.592,27.671,"58"
"1","4.297",71.592,27.671,"58"
"1","4.347",71.557,27.689,"58"
"1","4.397",71.591,27.683,"58"
"1","4.447",71.579,27.683,"58"
"1","4.497",71.554,27.695,"58"
"1","4.547",71.569,27.689,"58"
"1","4.597",71.569,27.689,"58"
"1","4.647",71.532,27.701,"58"
"1","4.697",71.526,27.701,"58"
"1","4.747",71.526,27.701,"58"
"1","4.797",71.511,27.707,"58"
"1","4.847",71.529,27.707,"58"
"1","4.897",71.511,27.707,"58"
"1","4.947",71.508,27.701,"58"
"1","4.997",71.501,27.714,"58"
"1","5.047",71.489,27.714,"58"
"1","5.098",71.483,27.714,"58"
"1","5.147",71.492,27.72,"58"
"1","5.197",71.458,27.726,"58"
"1","5.248",71.482,27.726,"58"
"1","5.297",71.464,27.726,"58"
"1","5.347",71.467,27.732,"58"
"1","5.397",71.437,27.732,"58"
"1","5.447",71.433,27.738,"58"
"1","5.497",71.431,27.732,"58"
"1","5.547",71.415,27.738,"58"
"1","5.597",71.408,27.751,"58"
"1","5.647",71.387,27.757,"58"
"1","5.697",71.393,27.757,"58"
"1","5.747",71.393,27.757,"58"
"1","5.797",71.393,27.757,"58"
"1","5.847",71.381,27.757,"58"
"1","5.897",71.359,27.763,"58"
"1","5.947",71.362,27.769,"58"
"1","5.997",71.368,27.769,"58"
"1","6.047",71.368,27.769,"58"
"1","6.098",71.358,27.775,"58"
"1","6.147",71.358,27.775,"58"
