"channel","delta_t","value","temp","coral_id"
"1","0.000",64.436,28.705,"48"
"1","0.046",64.442,28.705,"48"
"1","0.097",64.387,28.718,"48"
"1","0.147",64.39,28.711,"48"
"1","0.197",64.369,28.711,"48"
"1","0.247",64.353,28.711,"48"
"1","0.296",64.335,28.705,"48"
"1","0.346",64.316,28.711,"48"
"1","0.397",64.308,28.705,"48"
"1","0.446",64.284,28.711,"48"
"1","0.496",64.279,28.711,"48"
"1","0.546",64.266,28.705,"48"
"1","0.597",64.257,28.711,"48"
"1","0.647",64.247,28.711,"48"
"1","0.696",64.236,28.711,"48"
"1","0.747",64.222,28.718,"48"
"1","0.796",64.199,28.711,"48"
"1","0.846",64.178,28.711,"48"
"1","0.896",64.172,28.711,"48"
"1","0.947",64.186,28.705,"48"
"1","0.997",64.162,28.711,"48"
"1","1.046",64.146,28.711,"48"
"1","1.096",64.118,28.724,"48"
"1","1.147",64.109,28.711,"48"
"1","1.197",64.103,28.711,"48"
"1","1.246",64.093,28.711,"48"
"1","1.297",64.093,28.711,"48"
"1","1.346",64.071,28.711,"48"
"1","1.396",64.066,28.711,"48"
"1","1.446",64.058,28.718,"48"
"1","1.497",64.05,28.711,"48"
"1","1.546",64.015,28.718,"48"
"1","1.597",64.015,28.718,"48"
"1","1.646",64.018,28.711,"48"
"1","1.697",64.027,28.705,"48"
"1","1.747",63.997,28.711,"48"
"1","1.796",63.965,28.724,"48"
"1","1.846",63.957,28.718,"48"
"1","1.896",63.938,28.724,"48"
"1","1.946",63.938,28.724,"48"
"1","1.997",63.95,28.711,"48"
"1","2.046",63.92,28.718,"48"
"1","2.097",63.909,28.718,"48"
"1","2.146",63.909,28.718,"48"
"1","2.196",63.88,28.724,"48"
"1","2.246",63.872,28.718,"48"
"1","2.297",63.862,28.718,"48"
"1","2.347",63.857,28.718,"48"
"1","2.396",63.872,28.718,"48"
"1","2.446",63.862,28.718,"48"
"1","2.496",63.827,28.724,"48"
"1","2.546",63.822,28.724,"48"
"1","2.596",63.82,28.718,"48"
"1","2.646",63.801,28.724,"48"
"1","2.696",63.782,28.73,"48"
"1","2.746",63.79,28.724,"48"
"1","2.797",63.777,28.73,"48"
"1","2.846",63.769,28.724,"48"
"1","2.897",63.753,28.724,"48"
"1","2.946",63.729,28.73,"48"
"1","2.997",63.721,28.736,"48"
"1","3.047",63.719,28.73,"48"
"1","3.096",63.706,28.724,"48"
"1","3.146",63.697,28.73,"48"
