"channel","delta_t","value","temp","coral_id"
"7","0.000",82.482,28.587,"44"
"7","0.055",82.389,28.587,"44"
"7","0.105",82.371,28.581,"44"
"7","0.155",82.314,28.581,"44"
"7","0.205",82.314,28.581,"44"
"7","0.255",82.282,28.587,"44"
"7","0.305",82.214,28.581,"44"
"7","0.355",82.182,28.587,"44"
"7","0.405",82.157,28.581,"44"
"7","0.455",82.121,28.581,"44"
"7","0.505",82.103,28.587,"44"
"7","0.555",82.114,28.581,"44"
"7","0.605",82.068,28.587,"44"
"7","0.655",82.071,28.581,"44"
"7","0.705",82.018,28.574,"44"
"7","0.755",82.004,28.574,"44"
"7","0.805",81.997,28.574,"44"
"7","0.855",82,28.568,"44"
"7","0.905",81.979,28.581,"44"
"7","0.955",81.933,28.574,"44"
"7","1.005",81.936,28.568,"44"
"7","1.055",81.897,28.574,"44"
"7","1.105",81.901,28.568,"44"
"7","1.154",81.94,28.562,"44"
"7","1.204",81.879,28.568,"44"
"7","1.255",81.858,28.568,"44"
"7","1.305",81.858,28.568,"44"
"7","1.355",81.858,28.568,"44"
"7","1.405",81.833,28.562,"44"
"7","1.455",81.808,28.568,"44"
"7","1.505",81.798,28.562,"44"
"7","1.555",81.766,28.568,"44"
"7","1.605",81.773,28.556,"44"
"7","1.655",81.755,28.562,"44"
"7","1.705",81.755,28.562,"44"
"7","1.755",81.755,28.55,"44"
"7","1.805",81.727,28.562,"44"
"7","1.855",81.706,28.562,"44"
"7","1.904",81.716,28.556,"44"
"7","1.955",81.706,28.55,"44"
"7","2.005",81.706,28.55,"44"
"7","2.055",81.717,28.544,"44"
"7","2.105",81.702,28.544,"44"
"7","2.155",81.645,28.556,"44"
"7","2.204",81.667,28.544,"44"
"7","2.255",81.663,28.55,"44"
"7","2.305",81.624,28.544,"44"
"7","2.354",81.624,28.544,"44"
"7","2.404",81.61,28.544,"44"
"7","2.454",81.614,28.55,"44"
"7","2.505",81.596,28.544,"44"
"7","2.555",81.589,28.544,"44"
"7","2.605",81.571,28.55,"44"
"7","2.655",81.568,28.544,"44"
"7","2.705",81.55,28.538,"44"
"7","2.755",81.575,28.544,"44"
