"channel","delta_t","value","temp","coral_id"
"8","0.000",84.588,28.591,"52"
"8","0.055",84.559,28.591,"52"
"8","0.105",84.548,28.585,"52"
"8","0.155",84.529,28.578,"52"
"8","0.205",84.515,28.578,"52"
"8","0.255",84.471,28.578,"52"
"8","0.305",84.452,28.585,"52"
"8","0.354",84.43,28.585,"52"
"8","0.404",84.397,28.578,"52"
"8","0.455",84.386,28.585,"52"
"8","0.505",84.375,28.578,"52"
"8","0.555",84.342,28.585,"52"
"8","0.605",84.357,28.572,"52"
"8","0.655",84.316,28.578,"52"
"8","0.705",84.327,28.572,"52"
"8","0.755",84.327,28.572,"52"
"8","0.805",84.291,28.572,"52"
"8","0.855",84.298,28.572,"52"
"8","0.905",84.261,28.572,"52"
"8","0.955",84.28,28.566,"52"
"8","1.005",84.239,28.572,"52"
"8","1.055",84.261,28.56,"52"
"8","1.105",84.254,28.56,"52"
"8","1.155",84.217,28.56,"52"
"8","1.205",84.214,28.566,"52"
"8","1.255",84.206,28.566,"52"
"8","1.305",84.236,28.554,"52"
"8","1.355",84.188,28.56,"52"
"8","1.405",84.173,28.56,"52"
"8","1.455",84.184,28.554,"52"
"8","1.504",84.17,28.566,"52"
"8","1.554",84.159,28.56,"52"
"8","1.605",84.155,28.554,"52"
"8","1.655",84.144,28.56,"52"
"8","1.704",84.148,28.554,"52"
"8","1.755",84.118,28.554,"52"
"8","1.805",84.126,28.554,"52"
"8","1.855",84.111,28.554,"52"
"8","1.905",84.093,28.56,"52"
"8","1.955",84.082,28.554,"52"
"8","2.005",84.064,28.56,"52"
"8","2.055",84.071,28.548,"52"
"8","2.105",84.056,28.548,"52"
"8","2.155",84.056,28.548,"52"
"8","2.204",84.045,28.554,"52"
"8","2.255",84.023,28.554,"52"
"8","2.305",84.038,28.542,"52"
"8","2.355",84.024,28.542,"52"
"8","2.405",84.057,28.536,"52"
"8","2.454",83.998,28.548,"52"
"8","2.505",83.983,28.548,"52"
"8","2.555",83.976,28.548,"52"
"8","2.605",83.954,28.548,"52"
"8","2.655",83.969,28.536,"52"
"8","2.704",83.965,28.542,"52"
"8","2.755",83.947,28.548,"52"
"8","2.805",83.943,28.542,"52"
"8","2.855",83.929,28.542,"52"
"8","2.905",83.947,28.536,"52"
"8","2.955",83.932,28.536,"52"
"8","3.005",83.929,28.542,"52"
"8","3.055",83.903,28.536,"52"
"8","3.105",83.896,28.536,"52"
"8","3.154",83.903,28.536,"52"
"8","3.204",83.881,28.536,"52"
"8","3.255",83.9,28.529,"52"
"8","3.305",83.859,28.536,"52"
"8","3.355",83.863,28.529,"52"
"8","3.405",83.852,28.536,"52"
"8","3.454",83.838,28.523,"52"
"8","3.504",83.837,28.536,"52"
"8","3.554",83.852,28.523,"52"
"8","3.605",83.827,28.529,"52"
"8","3.655",83.827,28.529,"52"
"8","3.705",83.812,28.529,"52"
"8","3.754",83.819,28.529,"52"
"8","3.804",83.787,28.523,"52"
"8","3.855",83.79,28.529,"52"
"8","3.905",83.794,28.523,"52"
"8","3.955",83.746,28.529,"52"
"8","4.005",83.776,28.517,"52"
"8","4.055",83.769,28.517,"52"
"8","4.105",83.758,28.523,"52"
"8","4.155",83.75,28.523,"52"
"8","4.205",83.739,28.517,"52"
"8","4.255",83.747,28.517,"52"
"8","4.305",83.71,28.517,"52"
"8","4.355",83.728,28.523,"52"
"8","4.405",83.725,28.517,"52"
"8","4.455",83.714,28.511,"52"
"8","4.505",83.707,28.511,"52"
"8","4.555",83.674,28.517,"52"
"8","4.605",83.703,28.505,"52"
"8","4.654",83.688,28.517,"52"
"8","4.705",83.678,28.511,"52"
"8","4.755",83.652,28.517,"52"
"8","4.804",83.67,28.511,"52"
"8","4.854",83.656,28.511,"52"
"8","4.905",83.641,28.511,"52"
"8","4.954",83.656,28.511,"52"
"8","5.004",83.634,28.511,"52"
"8","5.055",83.601,28.517,"52"
"8","5.104",83.638,28.505,"52"
"8","5.155",83.616,28.505,"52"
"8","5.205",83.62,28.511,"52"
"8","5.255",83.59,28.511,"52"
