"channel","delta_t","value","temp","coral_id"
"2","0.000",78.531,28.828,"52"
"2","0.044",78.449,28.828,"52"
"2","0.103",78.436,28.828,"52"
"2","0.144",78.412,28.834,"52"
"2","0.193",78.375,28.828,"52"
"2","0.243",78.409,28.815,"52"
"2","0.294",78.368,28.815,"52"
"2","0.344",78.351,28.822,"52"
"2","0.394",78.351,28.822,"52"
"2","0.443",78.341,28.815,"52"
"2","0.494",78.338,28.809,"52"
"2","0.543",78.314,28.815,"52"
"2","0.594",78.256,28.822,"52"
"2","0.643",78.287,28.815,"52"
"2","0.693",78.29,28.822,"52"
"2","0.744",78.277,28.809,"52"
"2","0.794",78.284,28.809,"52"
"2","0.844",78.253,28.815,"52"
"2","0.894",78.247,28.803,"52"
"2","0.943",78.219,28.815,"52"
"2","0.994",78.23,28.809,"52"
"2","1.044",78.247,28.803,"52"
"2","1.093",78.203,28.809,"52"
"2","1.144",78.176,28.809,"52"
"2","1.194",78.206,28.803,"52"
"2","1.244",78.206,28.803,"52"
"2","1.294",78.176,28.797,"52"
"2","1.344",78.162,28.797,"52"
"2","1.393",78.166,28.803,"52"
"2","1.444",78.176,28.797,"52"
"2","1.494",78.149,28.797,"52"
"2","1.543",78.125,28.803,"52"
"2","1.594",78.135,28.797,"52"
"2","1.644",78.108,28.797,"52"
"2","1.693",78.119,28.791,"52"
"2","1.744",78.129,28.797,"52"
"2","1.794",78.088,28.797,"52"
"2","1.843",78.119,28.791,"52"
"2","1.894",78.064,28.803,"52"
"2","1.944",78.089,28.784,"52"
"2","1.993",78.085,28.791,"52"
"2","2.044",78.055,28.797,"52"
"2","2.094",78.062,28.784,"52"
"2","2.144",78.055,28.784,"52"
"2","2.194",78.078,28.791,"52"
"2","2.243",78.024,28.791,"52"
"2","2.294",78.018,28.791,"52"
"2","2.343",78.038,28.791,"52"
"2","2.394",78.011,28.791,"52"
"2","2.444",78.045,28.778,"52"
"2","2.494",78.001,28.784,"52"
"2","2.543",78.001,28.784,"52"
"2","2.594",78.001,28.784,"52"
"2","2.644",78.005,28.778,"52"
"2","2.693",77.978,28.778,"52"
"2","2.744",78.008,28.772,"52"
"2","2.794",77.978,28.778,"52"
"2","2.843",77.981,28.772,"52"
"2","2.894",77.995,28.772,"52"
"2","2.944",77.954,28.772,"52"
"2","2.993",77.964,28.778,"52"
"2","3.043",77.978,28.766,"52"
"2","3.094",77.944,28.766,"52"
"2","3.144",77.941,28.772,"52"
"2","3.193",77.934,28.772,"52"
"2","3.243",77.931,28.766,"52"
"2","3.294",77.931,28.766,"52"
"2","3.344",77.914,28.76,"52"
"2","3.394",77.941,28.76,"52"
"2","3.444",77.928,28.76,"52"
"2","3.493",77.874,28.772,"52"
"2","3.544",77.874,28.772,"52"
"2","3.594",77.877,28.766,"52"
"2","3.643",77.874,28.76,"52"
"2","3.694",77.877,28.766,"52"
"2","3.744",77.881,28.76,"52"
"2","3.794",77.867,28.76,"52"
"2","3.843",77.847,28.76,"52"
"2","3.894",77.867,28.76,"52"
"2","3.944",77.837,28.753,"52"
"2","3.993",77.857,28.753,"52"
"2","4.044",77.851,28.753,"52"
"2","4.093",77.83,28.753,"52"
"2","4.144",77.844,28.753,"52"
"2","4.193",77.837,28.753,"52"
"2","4.244",77.79,28.753,"52"
"2","4.294",77.81,28.753,"52"
"2","4.344",77.821,28.747,"52"
"2","4.393",77.79,28.753,"52"
"2","4.444",77.774,28.747,"52"
"2","4.494",77.791,28.741,"52"
"2","4.543",77.747,28.747,"52"
"2","4.593",77.777,28.741,"52"
"2","4.644",77.754,28.747,"52"
"2","4.694",77.774,28.747,"52"
"2","4.743",77.757,28.741,"52"
"2","4.794",77.75,28.741,"52"
"2","4.843",77.737,28.741,"52"
"2","4.894",77.75,28.741,"52"
"2","4.944",77.761,28.735,"52"
"2","4.994",77.714,28.735,"52"
"2","5.044",77.73,28.741,"52"
"2","5.094",77.7,28.735,"52"
"2","5.144",77.744,28.729,"52"
"2","5.194",77.707,28.735,"52"
"2","5.244",77.71,28.741,"52"
"2","5.293",77.707,28.722,"52"
"2","5.343",77.694,28.722,"52"
"2","5.394",77.694,28.735,"52"
"2","5.444",77.687,28.722,"52"
"2","5.494",77.67,28.729,"52"
"2","5.544",77.67,28.729,"52"
"2","5.593",77.664,28.729,"52"
"2","5.643",77.677,28.729,"52"
"2","5.693",77.674,28.722,"52"
"2","5.743",77.664,28.716,"52"
"2","5.793",77.667,28.722,"52"
"2","5.844",77.637,28.729,"52"
"2","5.894",77.637,28.729,"52"
"2","5.944",77.607,28.722,"52"
"2","5.994",77.637,28.716,"52"
"2","6.044",77.631,28.716,"52"
"2","6.094",77.631,28.716,"52"
"2","6.144",77.59,28.716,"52"
"2","6.194",77.607,28.71,"52"
"2","6.243",77.631,28.704,"52"
"2","6.293",77.614,28.71,"52"
"2","6.344",77.564,28.716,"52"
"2","6.393",77.584,28.704,"52"
"2","6.444",77.584,28.704,"52"
"2","6.494",77.574,28.71,"52"
"2","6.544",77.561,28.71,"52"
"2","6.593",77.584,28.704,"52"
"2","6.644",77.577,28.704,"52"
"2","6.693",77.554,28.71,"52"
"2","6.744",77.541,28.698,"52"
"2","6.793",77.537,28.704,"52"
"2","6.844",77.561,28.698,"52"
"2","6.894",77.568,28.698,"52"
"2","6.943",77.551,28.692,"52"
"2","6.994",77.537,28.704,"52"
"2","7.044",77.521,28.698,"52"
"2","7.094",77.534,28.698,"52"
"2","7.143",77.528,28.698,"52"
"2","7.193",77.501,28.698,"52"
"2","7.244",77.531,28.692,"52"
"2","7.293",77.508,28.698,"52"
"2","7.344",77.531,28.692,"52"
"2","7.393",77.501,28.698,"52"
"2","7.444",77.504,28.692,"52"
"2","7.494",77.484,28.692,"52"
"2","7.544",77.464,28.692,"52"
"2","7.594",77.484,28.692,"52"
"2","7.643",77.481,28.685,"52"
"2","7.694",77.481,28.685,"52"
"2","7.743",77.488,28.685,"52"
"2","7.794",77.478,28.679,"52"
"2","7.843",77.478,28.692,"52"
"2","7.894",77.471,28.679,"52"
"2","7.944",77.471,28.679,"52"
"2","7.994",77.445,28.679,"52"
"2","8.045",77.425,28.679,"52"
"2","8.094",77.442,28.673,"52"
"2","8.145",77.451,28.679,"52"
"2","8.194",77.448,28.673,"52"
"2","8.244",77.431,28.679,"52"
"2","8.294",77.425,28.679,"52"
"2","8.345",77.442,28.673,"52"
"2","8.394",77.428,28.673,"52"
"2","8.445",77.435,28.673,"52"
"2","8.494",77.388,28.673,"52"
"2","8.544",77.399,28.667,"52"
"2","8.594",77.395,28.673,"52"
"2","8.643",77.419,28.667,"52"
"2","8.693",77.392,28.667,"52"
"2","8.744",77.415,28.661,"52"
"2","8.794",77.385,28.667,"52"
"2","8.844",77.385,28.667,"52"
"2","8.894",77.365,28.667,"52"
"2","8.943",77.389,28.661,"52"
"2","8.994",77.385,28.667,"52"
"2","9.044",77.375,28.661,"52"
"2","9.094",77.375,28.661,"52"
"2","9.144",77.392,28.654,"52"
"2","9.196",77.375,28.661,"52"
"2","9.244",77.392,28.654,"52"
"2","9.294",77.366,28.654,"52"
"2","9.344",77.352,28.654,"52"
"2","9.393",77.356,28.648,"52"
"2","9.444",77.352,28.654,"52"
"2","9.494",77.326,28.654,"52"
"2","9.543",77.329,28.648,"52"
"2","9.593",77.319,28.654,"52"
"2","9.644",77.323,28.648,"52"
"2","9.694",77.323,28.648,"52"
"2","9.744",77.336,28.648,"52"
"2","9.794",77.313,28.642,"52"
"2","9.844",77.326,28.642,"52"
"2","9.893",77.306,28.642,"52"
"2","9.944",77.31,28.636,"52"
"2","9.995",77.293,28.642,"52"
"2","10.044",77.283,28.636,"52"
"2","10.093",77.313,28.642,"52"
"2","10.144",77.303,28.636,"52"
"2","10.194",77.273,28.642,"52"
"2","10.244",77.289,28.648,"52"
"2","10.293",77.276,28.636,"52"
"2","10.344",77.296,28.636,"52"
"2","10.394",77.253,28.642,"52"
"2","10.444",77.266,28.642,"52"
"2","10.495",77.257,28.636,"52"
"2","10.545",77.247,28.63,"52"
"2","10.594",77.247,28.63,"52"
"2","10.644",77.287,28.63,"52"
"2","10.695",77.257,28.636,"52"
"2","10.743",77.227,28.63,"52"
"2","10.793",77.233,28.63,"52"
"2","10.845",77.22,28.63,"52"
"2","10.893",77.217,28.636,"52"
"2","10.944",77.21,28.636,"52"
"2","10.994",77.247,28.617,"52"
"2","11.043",77.217,28.623,"52"
"2","11.097",77.217,28.623,"52"
"2","11.143",77.234,28.617,"52"
"2","11.194",77.237,28.623,"52"
"2","11.244",77.227,28.617,"52"
"2","11.294",77.244,28.611,"52"
"2","11.344",77.244,28.611,"52"
"2","11.395",77.237,28.611,"52"
"2","11.443",77.221,28.617,"52"
"2","11.494",77.207,28.617,"52"
