"channel","delta_t","value","temp","coral_id"
"8","0.000",82.876,29.008,"46"
"8","0.044",82.897,28.996,"46"
"8","0.103",82.858,29.002,"46"
"8","0.144",82.865,29.002,"46"
"8","0.193",82.818,29.008,"46"
"8","0.244",82.822,29.002,"46"
"8","0.294",82.822,29.002,"46"
"8","0.344",82.793,29.002,"46"
"8","0.394",82.789,28.996,"46"
"8","0.443",82.782,28.996,"46"
"8","0.493",82.761,28.996,"46"
"8","0.543",82.764,28.989,"46"
"8","0.594",82.757,29.002,"46"
"8","0.643",82.732,28.996,"46"
"8","0.693",82.732,28.996,"46"
"8","0.744",82.725,28.996,"46"
"8","0.794",82.7,28.989,"46"
"8","0.844",82.678,28.989,"46"
"8","0.894",82.707,28.989,"46"
"8","0.943",82.656,28.989,"46"
"8","0.994",82.693,28.977,"46"
"8","1.044",82.674,28.983,"46"
"8","1.093",82.657,28.977,"46"
"8","1.144",82.667,28.971,"46"
"8","1.194",82.642,28.977,"46"
"8","1.244",82.635,28.977,"46"
"8","1.294",82.606,28.977,"46"
"8","1.344",82.596,28.983,"46"
"8","1.393",82.578,28.977,"46"
"8","1.444",82.556,28.977,"46"
"8","1.494",82.581,28.971,"46"
"8","1.543",82.588,28.971,"46"
"8","1.594",82.56,28.971,"46"
"8","1.644",82.549,28.977,"46"
"8","1.693",82.531,28.971,"46"
"8","1.744",82.531,28.971,"46"
"8","1.794",82.546,28.959,"46"
"8","1.843",82.556,28.953,"46"
"8","1.894",82.506,28.965,"46"
"8","1.944",82.477,28.965,"46"
"8","1.993",82.485,28.965,"46"
"8","2.044",82.488,28.959,"46"
"8","2.094",82.46,28.959,"46"
"8","2.144",82.445,28.959,"46"
"8","2.194",82.449,28.953,"46"
"8","2.243",82.431,28.959,"46"
"8","2.294",82.431,28.959,"46"
"8","2.343",82.41,28.959,"46"
"8","2.394",82.402,28.959,"46"
"8","2.444",82.402,28.959,"46"
"8","2.494",82.41,28.947,"46"
"8","2.543",82.37,28.953,"46"
"8","2.594",82.395,28.947,"46"
"8","2.644",82.367,28.947,"46"
"8","2.693",82.356,28.953,"46"
"8","2.744",82.363,28.94,"46"
"8","2.794",82.342,28.953,"46"
"8","2.843",82.338,28.947,"46"
"8","2.894",82.324,28.947,"46"
"8","2.944",82.317,28.947,"46"
"8","2.993",82.303,28.934,"46"
"8","3.044",82.292,28.94,"46"
"8","3.094",82.281,28.947,"46"
"8","3.144",82.292,28.94,"46"
"8","3.193",82.285,28.94,"46"
"8","3.243",82.267,28.934,"46"
"8","3.294",82.267,28.934,"46"
"8","3.344",82.228,28.94,"46"
"8","3.394",82.231,28.934,"46"
"8","3.444",82.213,28.928,"46"
"8","3.493",82.217,28.934,"46"
"8","3.544",82.228,28.928,"46"
"8","3.594",82.21,28.922,"46"
"8","3.643",82.185,28.928,"46"
"8","3.694",82.189,28.922,"46"
"8","3.744",82.149,28.928,"46"
"8","3.794",82.16,28.922,"46"
"8","3.843",82.139,28.922,"46"
"8","3.894",82.099,28.928,"46"
"8","3.944",82.132,28.922,"46"
"8","3.993",82.132,28.922,"46"
"8","4.044",82.128,28.916,"46"
"8","4.093",82.118,28.91,"46"
"8","4.144",82.107,28.916,"46"
"8","4.193",82.11,28.91,"46"
"8","4.244",82.1,28.916,"46"
"8","4.294",82.043,28.916,"46"
"8","4.344",82.028,28.916,"46"
"8","4.393",82.075,28.91,"46"
"8","4.444",82.011,28.91,"46"
"8","4.494",82.018,28.91,"46"
"8","4.543",82.018,28.91,"46"
"8","4.593",82.007,28.904,"46"
"8","4.644",81.993,28.904,"46"
"8","4.694",81.986,28.904,"46"
"8","4.743",81.954,28.91,"46"
"8","4.794",81.965,28.904,"46"
"8","4.843",81.95,28.904,"46"
"8","4.894",81.95,28.904,"46"
"8","4.944",81.911,28.91,"46"
"8","4.994",81.951,28.891,"46"
"8","5.044",81.89,28.897,"46"
"8","5.094",81.876,28.897,"46"
"8","5.144",81.883,28.897,"46"
"8","5.194",81.883,28.897,"46"
"8","5.244",81.876,28.897,"46"
"8","5.293",81.876,28.897,"46"
"8","5.343",81.873,28.891,"46"
"8","5.394",81.826,28.897,"46"
"8","5.444",81.844,28.891,"46"
"8","5.494",81.823,28.891,"46"
"8","5.544",81.837,28.879,"46"
"8","5.593",81.805,28.885,"46"
"8","5.643",81.773,28.891,"46"
"8","5.693",81.798,28.885,"46"
"8","5.743",81.742,28.885,"46"
"8","5.793",81.731,28.891,"46"
"8","5.844",81.745,28.879,"46"
"8","5.894",81.703,28.891,"46"
"8","5.944",81.731,28.891,"46"
"8","5.994",81.731,28.879,"46"
"8","6.044",81.706,28.885,"46"
"8","6.094",81.717,28.879,"46"
"8","6.144",81.674,28.879,"46"
"8","6.194",81.689,28.879,"46"
"8","6.243",81.66,28.879,"46"
"8","6.293",81.646,28.879,"46"
"8","6.344",81.639,28.879,"46"
"8","6.393",81.643,28.873,"46"
"8","6.444",81.629,28.873,"46"
"8","6.493",81.639,28.867,"46"
"8","6.544",81.607,28.873,"46"
"8","6.593",81.607,28.873,"46"
"8","6.644",81.576,28.879,"46"
"8","6.693",81.604,28.867,"46"
"8","6.744",81.579,28.873,"46"
"8","6.793",81.583,28.867,"46"
"8","6.844",81.558,28.861,"46"
"8","6.894",81.548,28.867,"46"
"8","6.943",81.537,28.861,"46"
"8","6.994",81.512,28.867,"46"
"8","7.044",81.502,28.861,"46"
"8","7.094",81.491,28.867,"46"
"8","7.143",81.498,28.855,"46"
"8","7.193",81.477,28.867,"46"
"8","7.244",81.474,28.861,"46"
"8","7.293",81.459,28.861,"46"
"8","7.344",81.459,28.861,"46"
"8","7.393",81.438,28.861,"46"
"8","7.444",81.449,28.855,"46"
"8","7.494",81.41,28.861,"46"
"8","7.544",81.417,28.861,"46"
"8","7.594",81.414,28.855,"46"
"8","7.643",81.421,28.842,"46"
"8","7.694",81.379,28.855,"46"
"8","7.743",81.386,28.842,"46"
"8","7.794",81.357,28.855,"46"
"8","7.843",81.372,28.842,"46"
"8","7.894",81.365,28.842,"46"
"8","7.944",81.333,28.848,"46"
"8","7.994",81.347,28.848,"46"
"8","8.045",81.33,28.842,"46"
"8","8.094",81.312,28.836,"46"
"8","8.145",81.344,28.83,"46"
"8","8.194",81.326,28.836,"46"
"8","8.244",81.287,28.842,"46"
"8","8.294",81.277,28.836,"46"
"8","8.345",81.259,28.842,"46"
"8","8.394",81.281,28.83,"46"
"8","8.445",81.242,28.836,"46"
"8","8.494",81.252,28.83,"46"
"8","8.544",81.238,28.83,"46"
"8","8.594",81.203,28.83,"46"
"8","8.643",81.193,28.836,"46"
"8","8.693",81.182,28.83,"46"
"8","8.744",81.182,28.83,"46"
"8","8.794",81.158,28.824,"46"
"8","8.844",81.151,28.824,"46"
"8","8.894",81.147,28.83,"46"
"8","8.943",81.133,28.818,"46"
"8","8.994",81.172,28.824,"46"
"8","9.044",81.13,28.824,"46"
"8","9.094",81.105,28.83,"46"
"8","9.144",81.116,28.824,"46"
"8","9.196",81.105,28.818,"46"
"8","9.244",81.105,28.818,"46"
"8","9.294",81.063,28.818,"46"
"8","9.344",81.056,28.818,"46"
"8","9.393",81.046,28.812,"46"
"8","9.444",81.046,28.812,"46"
"8","9.494",81.042,28.818,"46"
"8","9.544",81,28.818,"46"
"8","9.593",81.007,28.818,"46"
"8","9.644",81.004,28.812,"46"
"8","9.693",81.018,28.812,"46"
"8","9.744",80.99,28.812,"46"
"8","9.794",80.973,28.805,"46"
"8","9.844",80.955,28.812,"46"
"8","9.896",80.973,28.805,"46"
"8","9.944",80.948,28.799,"46"
"8","9.995",80.945,28.805,"46"
"8","10.044",80.931,28.805,"46"
"8","10.093",80.934,28.799,"46"
"8","10.144",80.896,28.805,"46"
"8","10.194",80.903,28.805,"46"
"8","10.244",80.913,28.799,"46"
"8","10.293",80.882,28.805,"46"
"8","10.344",80.885,28.799,"46"
"8","10.394",80.857,28.799,"46"
"8","10.444",80.843,28.799,"46"
"8","10.495",80.833,28.793,"46"
"8","10.545",80.833,28.793,"46"
"8","10.594",80.847,28.793,"46"
"8","10.644",80.833,28.793,"46"
"8","10.694",80.798,28.793,"46"
"8","10.744",80.767,28.799,"46"
"8","10.794",80.791,28.793,"46"
"8","10.845",80.788,28.787,"46"
"8","10.894",80.781,28.787,"46"
"8","10.943",80.76,28.787,"46"
"8","10.994",80.764,28.781,"46"
"8","11.043",80.746,28.787,"46"
"8","11.097",80.732,28.787,"46"
"8","11.143",80.743,28.781,"46"
"8","11.194",80.715,28.781,"46"
"8","11.243",80.715,28.781,"46"
"8","11.294",80.715,28.781,"46"
"8","11.344",80.694,28.781,"46"
"8","11.395",80.687,28.781,"46"
"8","11.443",80.673,28.781,"46"
"8","11.494",80.691,28.775,"46"
"8","11.544",80.684,28.775,"46"
"8","11.594",80.67,28.775,"46"
"8","11.644",80.642,28.775,"46"
