"channel","delta_t","value","temp","coral_id"
"10","0.000",81.889,28.548,"41"
"10","0.052",81.867,28.56,"41"
"10","0.102",81.832,28.56,"41"
"10","0.152",81.807,28.554,"41"
"10","0.202",81.811,28.548,"41"
"10","0.252",81.772,28.554,"41"
"10","0.303",81.758,28.554,"41"
"10","0.353",81.733,28.56,"41"
"10","0.403",81.73,28.554,"41"
"10","0.452",81.677,28.56,"41"
"10","0.502",81.688,28.554,"41"
"10","0.553",81.695,28.554,"41"
"10","0.603",81.671,28.548,"41"
"10","0.652",81.65,28.548,"41"
"10","0.703",81.657,28.548,"41"
"10","0.752",81.643,28.548,"41"
"10","0.803",81.629,28.548,"41"
"10","0.853",81.618,28.542,"41"
"10","0.902",81.594,28.548,"41"
"10","0.952",81.566,28.548,"41"
"10","1.002",81.587,28.548,"41"
"10","1.053",81.58,28.548,"41"
"10","1.103",81.601,28.535,"41"
"10","1.153",81.58,28.535,"41"
"10","1.203",81.576,28.542,"41"
"10","1.252",81.541,28.542,"41"
"10","1.303",81.523,28.548,"41"
"10","1.353",81.541,28.542,"41"
"10","1.403",81.538,28.535,"41"
"10","1.452",81.531,28.535,"41"
"10","1.503",81.513,28.542,"41"
"10","1.552",81.499,28.542,"41"
"10","1.602",81.517,28.535,"41"
"10","1.653",81.513,28.542,"41"
"10","1.703",81.478,28.542,"41"
"10","1.753",81.475,28.535,"41"
"10","1.802",81.503,28.535,"41"
"10","1.852",81.471,28.542,"41"
"10","1.903",81.454,28.535,"41"
"10","1.953",81.422,28.542,"41"
"10","2.002",81.447,28.535,"41"
"10","2.052",81.436,28.542,"41"
"10","2.103",81.451,28.529,"41"
"10","2.153",81.426,28.535,"41"
"10","2.202",81.44,28.535,"41"
"10","2.253",81.412,28.535,"41"
"10","2.303",81.419,28.535,"41"
"10","2.352",81.398,28.535,"41"
"10","2.402",81.398,28.535,"41"
"10","2.453",81.377,28.535,"41"
"10","2.502",81.395,28.529,"41"
"10","2.552",81.37,28.535,"41"
"10","2.602",81.381,28.529,"41"
"10","2.653",81.378,28.523,"41"
"10","2.703",81.349,28.535,"41"
"10","2.752",81.342,28.535,"41"
"10","2.802",81.367,28.529,"41"
"10","2.853",81.36,28.529,"41"
"10","2.903",81.346,28.529,"41"
"10","2.952",81.343,28.523,"41"
"10","3.003",81.343,28.523,"41"
"10","3.052",81.325,28.529,"41"
"10","3.102",81.322,28.523,"41"
"10","3.153",81.326,28.517,"41"
"10","3.202",81.322,28.523,"41"
"10","3.252",81.298,28.517,"41"
"10","3.303",81.319,28.517,"41"
"10","3.352",81.337,28.511,"41"
"10","3.403",81.277,28.517,"41"
"10","3.452",81.284,28.517,"41"
"10","3.502",81.298,28.517,"41"
"10","3.553",81.277,28.517,"41"
"10","3.602",81.291,28.517,"41"
"10","3.652",81.246,28.523,"41"
"10","3.703",81.27,28.517,"41"
"10","3.752",81.26,28.511,"41"
"10","3.803",81.228,28.517,"41"
"10","3.853",81.242,28.517,"41"
"10","3.902",81.242,28.517,"41"
"10","3.952",81.215,28.517,"41"
"10","4.003",81.221,28.517,"41"
"10","4.053",81.25,28.504,"41"
"10","4.102",81.204,28.511,"41"
"10","4.153",81.211,28.511,"41"
"10","4.202",81.215,28.504,"41"
"10","4.253",81.211,28.511,"41"
"10","4.302",81.215,28.517,"41"
"10","4.352",81.187,28.504,"41"
"10","4.403",81.197,28.511,"41"
"10","4.452",81.197,28.511,"41"
"10","4.502",81.18,28.504,"41"
"10","4.553",81.173,28.504,"41"
"10","4.603",81.142,28.511,"41"
"10","4.652",81.163,28.498,"41"
"10","4.702",81.173,28.504,"41"
"10","4.752",81.153,28.504,"41"
"10","4.803",81.146,28.492,"41"
"10","4.852",81.177,28.498,"41"
"10","4.902",81.149,28.498,"41"
"10","4.953",81.132,28.504,"41"
"10","5.002",81.136,28.498,"41"
"10","5.053",81.146,28.492,"41"
"10","5.102",81.112,28.492,"41"
"10","5.153",81.087,28.498,"41"
"10","5.203",81.129,28.498,"41"
"10","5.252",81.101,28.498,"41"
"10","5.303",81.119,28.492,"41"
"10","5.353",81.091,28.492,"41"
"10","5.403",81.088,28.486,"41"
"10","5.452",81.066,28.498,"41"
"10","5.503",81.07,28.492,"41"
"10","5.552",81.098,28.492,"41"
"10","5.603",81.063,28.492,"41"
"10","5.652",81.042,28.492,"41"
"10","5.703",81.057,28.48,"41"
"10","5.752",81.035,28.492,"41"
"10","5.803",81.074,28.486,"41"
"10","5.853",81.06,28.486,"41"
"10","5.902",81.053,28.486,"41"
"10","5.953",81.046,28.486,"41"
"10","6.002",81.032,28.486,"41"
"10","6.052",81.036,28.48,"41"
"10","6.102",81.039,28.486,"41"
"10","6.153",81.008,28.486,"41"
"10","6.203",81.019,28.48,"41"
"10","6.252",81.005,28.474,"41"
"10","6.302",80.991,28.474,"41"
"10","6.353",80.998,28.474,"41"
"10","6.402",80.987,28.48,"41"
"10","6.452",81.012,28.474,"41"
"10","6.503",80.987,28.48,"41"
"10","6.552",80.987,28.48,"41"
"10","6.602",80.991,28.474,"41"
"10","6.652",80.966,28.48,"41"
"10","6.703",80.991,28.474,"41"
"10","6.752",80.984,28.474,"41"
"10","6.802",80.977,28.474,"41"
"10","6.853",80.974,28.467,"41"
"10","6.902",80.956,28.474,"41"
"10","6.953",80.963,28.474,"41"
"10","7.003",80.967,28.467,"41"
"10","7.053",80.967,28.467,"41"
"10","7.102",80.946,28.467,"41"
"10","7.153",80.949,28.474,"41"
"10","7.203",80.933,28.467,"41"
"10","7.253",80.894,28.474,"41"
"10","7.303",80.901,28.474,"41"
"10","7.352",80.905,28.467,"41"
"10","7.402",80.919,28.467,"41"
"10","7.453",80.884,28.467,"41"
"10","7.502",80.929,28.461,"41"
"10","7.553",80.923,28.461,"41"
"10","7.602",80.902,28.455,"41"
"10","7.652",80.877,28.467,"41"
"10","7.703",80.884,28.467,"41"
"10","7.752",80.881,28.461,"41"
"10","7.802",80.849,28.467,"41"
"10","7.853",80.888,28.461,"41"
"10","7.902",80.864,28.455,"41"
"10","7.952",80.853,28.461,"41"
"10","8.003",80.835,28.467,"41"
"10","8.052",80.843,28.455,"41"
"10","8.102",80.839,28.461,"41"
"10","8.153",80.812,28.461,"41"
"10","8.203",80.843,28.455,"41"
"10","8.253",80.836,28.455,"41"
"10","8.302",80.819,28.461,"41"
"10","8.352",80.798,28.461,"41"
"10","8.403",80.822,28.455,"41"
"10","8.452",80.791,28.461,"41"
"10","8.503",80.805,28.461,"41"
"10","8.552",80.795,28.455,"41"
"10","8.602",80.795,28.455,"41"
"10","8.652",80.802,28.455,"41"
"10","8.703",80.799,28.449,"41"
"10","8.753",80.781,28.455,"41"
"10","8.802",80.778,28.449,"41"
"10","8.852",80.785,28.449,"41"
"10","8.903",80.771,28.449,"41"
"10","8.953",80.767,28.455,"41"
"10","9.002",80.746,28.455,"41"
"10","9.053",80.785,28.449,"41"
"10","9.103",80.729,28.449,"41"
"10","9.153",80.754,28.443,"41"
"10","9.202",80.757,28.449,"41"
"10","9.252",80.754,28.443,"41"
"10","9.302",80.754,28.443,"41"
"10","9.353",80.74,28.443,"41"
"10","9.402",80.765,28.436,"41"
"10","9.452",80.733,28.443,"41"
"10","9.503",80.685,28.443,"41"
"10","9.552",80.713,28.443,"41"
"10","9.602",80.716,28.436,"41"
"10","9.653",80.734,28.43,"41"
