"channel","delta_t","value","temp","coral_id"
"6","0.000",79.688,28.529,"50"
"6","0.052",79.661,28.529,"50"
"6","0.102",79.626,28.529,"50"
"6","0.152",79.581,28.535,"50"
"6","0.202",79.547,28.535,"50"
"6","0.252",79.533,28.535,"50"
"6","0.303",79.492,28.535,"50"
"6","0.352",79.489,28.529,"50"
"6","0.403",79.458,28.535,"50"
"6","0.452",79.451,28.535,"50"
"6","0.502",79.441,28.529,"50"
"6","0.553",79.393,28.529,"50"
"6","0.603",79.393,28.529,"50"
"6","0.652",79.386,28.529,"50"
"6","0.703",79.393,28.529,"50"
"6","0.752",79.359,28.529,"50"
"6","0.803",79.349,28.522,"50"
"6","0.853",79.311,28.529,"50"
"6","0.902",79.325,28.529,"50"
"6","0.952",79.332,28.529,"50"
"6","1.002",79.297,28.529,"50"
"6","1.053",79.277,28.529,"50"
"6","1.103",79.291,28.529,"50"
"6","1.153",79.277,28.529,"50"
"6","1.203",79.27,28.529,"50"
"6","1.252",79.253,28.522,"50"
"6","1.303",79.229,28.529,"50"
"6","1.353",79.222,28.529,"50"
"6","1.403",79.219,28.522,"50"
"6","1.452",79.219,28.522,"50"
"6","1.503",79.226,28.522,"50"
"6","1.552",79.199,28.522,"50"
"6","1.602",79.212,28.522,"50"
"6","1.653",79.199,28.522,"50"
"6","1.703",79.185,28.522,"50"
"6","1.753",79.174,28.529,"50"
"6","1.802",79.202,28.516,"50"
"6","1.852",79.164,28.522,"50"
"6","1.903",79.13,28.522,"50"
"6","1.953",79.171,28.522,"50"
"6","2.002",79.144,28.522,"50"
"6","2.052",79.158,28.522,"50"
"6","2.103",79.161,28.516,"50"
"6","2.153",79.123,28.522,"50"
"6","2.202",79.127,28.516,"50"
"6","2.253",79.154,28.516,"50"
"6","2.303",79.127,28.516,"50"
"6","2.352",79.113,28.516,"50"
"6","2.402",79.113,28.516,"50"
"6","2.453",79.1,28.516,"50"
"6","2.502",79.093,28.516,"50"
"6","2.552",79.144,28.51,"50"
"6","2.602",79.079,28.516,"50"
"6","2.653",79.093,28.516,"50"
"6","2.703",79.11,28.51,"50"
"6","2.752",79.083,28.51,"50"
"6","2.802",79.09,28.51,"50"
"6","2.853",79.09,28.51,"50"
"6","2.903",79.069,28.51,"50"
"6","2.952",79.066,28.516,"50"
"6","3.003",79.059,28.516,"50"
"6","3.052",79.052,28.516,"50"
"6","3.102",79.049,28.51,"50"
"6","3.153",79.035,28.51,"50"
"6","3.202",79.045,28.516,"50"
"6","3.252",79.035,28.51,"50"
"6","3.303",79.066,28.504,"50"
"6","3.352",79.042,28.51,"50"
"6","3.403",79.015,28.51,"50"
"6","3.452",79.029,28.51,"50"
"6","3.502",79.005,28.504,"50"
"6","3.553",79.008,28.51,"50"
"6","3.602",79.005,28.504,"50"
"6","3.652",79.015,28.51,"50"
"6","3.702",78.991,28.516,"50"
"6","3.752",79.025,28.504,"50"
"6","3.803",78.988,28.51,"50"
"6","3.853",79.019,28.504,"50"
"6","3.902",78.974,28.51,"50"
"6","3.952",78.995,28.51,"50"
"6","4.002",78.964,28.504,"50"
"6","4.053",78.998,28.504,"50"
"6","4.102",78.957,28.504,"50"
"6","4.153",78.971,28.504,"50"
"6","4.202",78.978,28.504,"50"
"6","4.253",78.964,28.504,"50"
"6","4.302",78.971,28.504,"50"
"6","4.352",78.954,28.498,"50"
"6","4.403",78.981,28.498,"50"
"6","4.452",78.965,28.492,"50"
"6","4.502",78.931,28.492,"50"
"6","4.553",78.947,28.498,"50"
"6","4.603",78.954,28.498,"50"
"6","4.652",78.981,28.498,"50"
"6","4.702",78.917,28.504,"50"
"6","4.752",78.954,28.498,"50"
"6","4.803",78.941,28.498,"50"
"6","4.852",78.927,28.498,"50"
"6","4.902",78.91,28.492,"50"
"6","4.953",78.934,28.498,"50"
"6","5.002",78.917,28.492,"50"
"6","5.052",78.934,28.498,"50"
"6","5.102",78.931,28.492,"50"
"6","5.153",78.917,28.492,"50"
"6","5.203",78.903,28.492,"50"
"6","5.252",78.897,28.492,"50"
"6","5.303",78.917,28.492,"50"
"6","5.352",78.91,28.492,"50"
"6","5.403",78.91,28.492,"50"
"6","5.452",78.913,28.498,"50"
"6","5.503",78.924,28.492,"50"
"6","5.552",78.883,28.492,"50"
"6","5.603",78.927,28.485,"50"
"6","5.652",78.914,28.485,"50"
"6","5.703",78.907,28.498,"50"
"6","5.752",78.897,28.492,"50"
"6","5.803",78.883,28.492,"50"
"6","5.852",78.88,28.485,"50"
"6","5.902",78.863,28.492,"50"
"6","5.952",78.863,28.492,"50"
"6","6.003",78.863,28.492,"50"
"6","6.052",78.863,28.492,"50"
"6","6.102",78.893,28.485,"50"
"6","6.153",78.88,28.485,"50"
"6","6.203",78.87,28.479,"50"
"6","6.252",78.866,28.485,"50"
"6","6.302",78.887,28.485,"50"
"6","6.353",78.863,28.492,"50"
"6","6.402",78.856,28.492,"50"
"6","6.452",78.86,28.485,"50"
"6","6.503",78.866,28.485,"50"
"6","6.552",78.846,28.485,"50"
"6","6.602",78.843,28.479,"50"
"6","6.652",78.87,28.479,"50"
"6","6.703",78.863,28.479,"50"
"6","6.752",78.839,28.485,"50"
"6","6.802",78.85,28.479,"50"
"6","6.852",78.87,28.467,"50"
"6","6.902",78.856,28.479,"50"
"6","6.953",78.884,28.467,"50"
"6","7.002",78.822,28.479,"50"
"6","7.053",78.829,28.479,"50"
"6","7.102",78.846,28.473,"50"
"6","7.153",78.857,28.467,"50"
"6","7.203",78.833,28.473,"50"
"6","7.253",78.86,28.473,"50"
"6","7.302",78.846,28.473,"50"
"6","7.352",78.833,28.473,"50"
"6","7.402",78.857,28.467,"50"
"6","7.453",78.854,28.461,"50"
"6","7.502",78.837,28.467,"50"
"6","7.553",78.867,28.461,"50"
"6","7.602",78.85,28.467,"50"
"6","7.652",78.867,28.461,"50"
"6","7.703",78.833,28.461,"50"
"6","7.752",78.813,28.461,"50"
"6","7.802",78.854,28.461,"50"
"6","7.853",78.823,28.467,"50"
"6","7.903",78.837,28.467,"50"
"6","7.952",78.843,28.467,"50"
"6","8.003",78.861,28.461,"50"
"6","8.052",78.857,28.455,"50"
"6","8.102",78.837,28.467,"50"
"6","8.153",78.854,28.461,"50"
"6","8.203",78.84,28.461,"50"
