"channel","delta_t","value","temp","coral_id"
"2","0.000",76.768,28.376,"45"
"2","0.052",76.711,28.382,"45"
"2","0.102",76.648,28.388,"45"
"2","0.152",76.636,28.376,"45"
"2","0.202",76.596,28.376,"45"
"2","0.252",76.55,28.388,"45"
"2","0.303",76.577,28.376,"45"
"2","0.352",76.514,28.382,"45"
"2","0.403",76.481,28.382,"45"
"2","0.452",76.488,28.382,"45"
"2","0.502",76.491,28.376,"45"
"2","0.553",76.462,28.37,"45"
"2","0.603",76.446,28.376,"45"
"2","0.652",76.409,28.382,"45"
"2","0.703",76.459,28.363,"45"
"2","0.752",76.37,28.382,"45"
"2","0.803",76.38,28.376,"45"
"2","0.852",76.354,28.376,"45"
"2","0.902",76.351,28.37,"45"
"2","0.952",76.324,28.382,"45"
"2","1.002",76.318,28.37,"45"
"2","1.053",76.308,28.376,"45"
"2","1.103",76.338,28.37,"45"
"2","1.153",76.292,28.37,"45"
"2","1.203",76.269,28.376,"45"
"2","1.252",76.282,28.376,"45"
"2","1.303",76.265,28.382,"45"
"2","1.353",76.269,28.376,"45"
"2","1.403",76.269,28.376,"45"
"2","1.452",76.243,28.376,"45"
"2","1.503",76.22,28.382,"45"
"2","1.552",76.236,28.376,"45"
"2","1.602",76.204,28.376,"45"
"2","1.653",76.223,28.376,"45"
"2","1.703",76.204,28.363,"45"
"2","1.753",76.201,28.37,"45"
"2","1.802",76.177,28.376,"45"
"2","1.852",76.168,28.37,"45"
"2","1.903",76.191,28.363,"45"
"2","1.952",76.191,28.363,"45"
"2","2.002",76.161,28.37,"45"
"2","2.052",76.148,28.37,"45"
"2","2.103",76.172,28.363,"45"
"2","2.153",76.152,28.363,"45"
"2","2.202",76.139,28.363,"45"
"2","2.253",76.122,28.37,"45"
"2","2.303",76.135,28.37,"45"
"2","2.352",76.106,28.376,"45"
"2","2.402",76.116,28.37,"45"
"2","2.453",76.106,28.363,"45"
"2","2.502",76.096,28.37,"45"
"2","2.552",76.077,28.37,"45"
"2","2.602",76.077,28.37,"45"
"2","2.653",76.077,28.37,"45"
"2","2.703",76.074,28.363,"45"
"2","2.752",76.096,28.37,"45"
"2","2.802",76.087,28.363,"45"
"2","2.853",76.048,28.363,"45"
"2","2.903",76.06,28.376,"45"
"2","2.952",76.038,28.37,"45"
"2","3.003",76.06,28.376,"45"
"2","3.052",76.031,28.37,"45"
"2","3.102",76.008,28.376,"45"
"2","3.153",76.028,28.363,"45"
"2","3.202",76.035,28.363,"45"
"2","3.252",76.022,28.363,"45"
"2","3.303",75.999,28.37,"45"
"2","3.352",76.019,28.357,"45"
"2","3.403",76.012,28.357,"45"
"2","3.452",75.989,28.363,"45"
"2","3.502",75.989,28.363,"45"
"2","3.553",75.983,28.363,"45"
"2","3.602",76.012,28.357,"45"
"2","3.652",75.97,28.363,"45"
"2","3.702",75.986,28.357,"45"
"2","3.752",75.97,28.363,"45"
"2","3.803",75.97,28.363,"45"
"2","3.853",75.967,28.357,"45"
"2","3.902",75.931,28.363,"45"
"2","3.952",75.97,28.351,"45"
"2","4.002",75.937,28.363,"45"
"2","4.053",75.964,28.351,"45"
"2","4.102",75.957,28.351,"45"
"2","4.153",75.931,28.363,"45"
"2","4.202",75.944,28.351,"45"
"2","4.253",75.941,28.357,"45"
"2","4.302",75.908,28.357,"45"
"2","4.352",75.908,28.357,"45"
"2","4.403",75.908,28.357,"45"
"2","4.452",75.889,28.357,"45"
"2","4.502",75.895,28.357,"45"
"2","4.553",75.902,28.357,"45"
"2","4.603",75.892,28.351,"45"
"2","4.652",75.879,28.351,"45"
"2","4.702",75.895,28.357,"45"
"2","4.752",75.882,28.357,"45"
"2","4.803",75.847,28.351,"45"
"2","4.852",75.886,28.351,"45"
"2","4.902",75.85,28.357,"45"
"2","4.953",75.84,28.351,"45"
"2","5.002",75.837,28.357,"45"
"2","5.052",75.814,28.351,"45"
"2","5.102",75.85,28.345,"45"
"2","5.153",75.834,28.351,"45"
"2","5.203",75.85,28.345,"45"
"2","5.252",75.837,28.345,"45"
"2","5.303",75.837,28.345,"45"
"2","5.353",75.831,28.345,"45"
"2","5.403",75.831,28.345,"45"
"2","5.452",75.811,28.345,"45"
"2","5.503",75.788,28.351,"45"
"2","5.552",75.821,28.351,"45"
"2","5.603",75.814,28.351,"45"
"2","5.652",75.811,28.345,"45"
"2","5.703",75.828,28.339,"45"
"2","5.752",75.805,28.345,"45"
"2","5.803",75.783,28.339,"45"
"2","5.853",75.802,28.339,"45"
"2","5.902",75.789,28.339,"45"
"2","5.953",75.743,28.351,"45"
"2","6.002",75.753,28.345,"45"
